subproblem_id,stage_id,timepoint,period,number_of_hours_in_timepoint,timepoint_weight,previous_stage_timepoint_map,spinup_or_lookahead,month,hour_of_day,timestamp,horizon_day
1,1,20202021,2020,1,5.808472446,,,5,21,,202020
1,1,20202022,2020,1,5.808472446,,,5,22,,202020
1,1,20202023,2020,1,5.808472446,,,5,23,,202020
1,1,20202024,2020,1,5.808472446,,,5,24,,202020
1,1,20202101,2020,1,15.36134038,,,5,1,,202021
1,1,20202102,2020,1,15.36134038,,,5,2,,202021
1,1,20202103,2020,1,15.36134038,,,5,3,,202021
1,1,20202104,2020,1,15.36134038,,,5,4,,202021
1,1,20202105,2020,1,15.36134038,,,5,5,,202021
1,1,20202106,2020,1,15.36134038,,,5,6,,202021
1,1,20202107,2020,1,15.36134038,,,5,7,,202021
1,1,20202108,2020,1,15.36134038,,,5,8,,202021
1,1,20202109,2020,1,15.36134038,,,5,9,,202021
1,1,20202110,2020,1,15.36134038,,,5,10,,202021
1,1,20202111,2020,1,15.36134038,,,5,11,,202021
1,1,20202112,2020,1,15.36134038,,,5,12,,202021
1,1,20202113,2020,1,15.36134038,,,5,13,,202021
1,1,20202114,2020,1,15.36134038,,,5,14,,202021
1,1,20202115,2020,1,15.36134038,,,5,15,,202021
1,1,20202116,2020,1,15.36134038,,,5,16,,202021
1,1,20202117,2020,1,15.36134038,,,5,17,,202021
1,1,20202118,2020,1,15.36134038,,,5,18,,202021
1,1,20202119,2020,1,15.36134038,,,5,19,,202021
1,1,20202120,2020,1,15.36134038,,,5,20,,202021
1,1,20202121,2020,1,15.36134038,,,5,21,,202021
1,1,20202122,2020,1,15.36134038,,,5,22,,202021
1,1,20202123,2020,1,15.36134038,,,5,23,,202021
1,1,20202124,2020,1,15.36134038,,,5,24,,202021
1,1,20202201,2020,1,17.73285048,,,6,1,,202022
1,1,20202202,2020,1,17.73285048,,,6,2,,202022
1,1,20202203,2020,1,17.73285048,,,6,3,,202022
1,1,20202204,2020,1,17.73285048,,,6,4,,202022
1,1,20202205,2020,1,17.73285048,,,6,5,,202022
1,1,20202206,2020,1,17.73285048,,,6,6,,202022
1,1,20202207,2020,1,17.73285048,,,6,7,,202022
1,1,20202208,2020,1,17.73285048,,,6,8,,202022
1,1,20202209,2020,1,17.73285048,,,6,9,,202022
1,1,20202210,2020,1,17.73285048,,,6,10,,202022
1,1,20202211,2020,1,17.73285048,,,6,11,,202022
1,1,20202212,2020,1,17.73285048,,,6,12,,202022
1,1,20202213,2020,1,17.73285048,,,6,13,,202022
1,1,20202214,2020,1,17.73285048,,,6,14,,202022
1,1,20202215,2020,1,17.73285048,,,6,15,,202022
1,1,20202216,2020,1,17.73285048,,,6,16,,202022
1,1,20202217,2020,1,17.73285048,,,6,17,,202022
1,1,20202218,2020,1,17.73285048,,,6,18,,202022
1,1,20202219,2020,1,17.73285048,,,6,19,,202022
1,1,20202220,2020,1,17.73285048,,,6,20,,202022
1,1,20202221,2020,1,17.73285048,,,6,21,,202022
1,1,20202222,2020,1,17.73285048,,,6,22,,202022
1,1,20202223,2020,1,17.73285048,,,6,23,,202022
1,1,20202224,2020,1,17.73285048,,,6,24,,202022
1,1,20202301,2020,1,20.80665612,,,8,1,,202023
1,1,20202302,2020,1,20.80665612,,,8,2,,202023
1,1,20202303,2020,1,20.80665612,,,8,3,,202023
1,1,20202304,2020,1,20.80665612,,,8,4,,202023
1,1,20202305,2020,1,20.80665612,,,8,5,,202023
1,1,20202306,2020,1,20.80665612,,,8,6,,202023
1,1,20202307,2020,1,20.80665612,,,8,7,,202023
1,1,20202308,2020,1,20.80665612,,,8,8,,202023
1,1,20202309,2020,1,20.80665612,,,8,9,,202023
1,1,20202310,2020,1,20.80665612,,,8,10,,202023
1,1,20202311,2020,1,20.80665612,,,8,11,,202023
1,1,20202312,2020,1,20.80665612,,,8,12,,202023
1,1,20202313,2020,1,20.80665612,,,8,13,,202023
1,1,20202314,2020,1,20.80665612,,,8,14,,202023
1,1,20202315,2020,1,20.80665612,,,8,15,,202023
1,1,20202316,2020,1,20.80665612,,,8,16,,202023
1,1,20202317,2020,1,20.80665612,,,8,17,,202023
1,1,20202318,2020,1,20.80665612,,,8,18,,202023
1,1,20202319,2020,1,20.80665612,,,8,19,,202023
1,1,20202320,2020,1,20.80665612,,,8,20,,202023
1,1,20202321,2020,1,20.80665612,,,8,21,,202023
1,1,20202322,2020,1,20.80665612,,,8,22,,202023
1,1,20202323,2020,1,20.80665612,,,8,23,,202023
1,1,20202324,2020,1,20.80665612,,,8,24,,202023
1,1,20202401,2020,1,1.166538648,,,10,1,,202024
1,1,20202402,2020,1,1.166538648,,,10,2,,202024
1,1,20202403,2020,1,1.166538648,,,10,3,,202024
1,1,20202404,2020,1,1.166538648,,,10,4,,202024
1,1,20202405,2020,1,1.166538648,,,10,5,,202024
1,1,20202406,2020,1,1.166538648,,,10,6,,202024
1,1,20202407,2020,1,1.166538648,,,10,7,,202024
1,1,20202408,2020,1,1.166538648,,,10,8,,202024
1,1,20202409,2020,1,1.166538648,,,10,9,,202024
1,1,20202410,2020,1,1.166538648,,,10,10,,202024
1,1,20202411,2020,1,1.166538648,,,10,11,,202024
1,1,20202412,2020,1,1.166538648,,,10,12,,202024
1,1,20202413,2020,1,1.166538648,,,10,13,,202024
1,1,20202414,2020,1,1.166538648,,,10,14,,202024
1,1,20202415,2020,1,1.166538648,,,10,15,,202024
1,1,20202416,2020,1,1.166538648,,,10,16,,202024
1,1,20202417,2020,1,1.166538648,,,10,17,,202024
1,1,20202418,2020,1,1.166538648,,,10,18,,202024
1,1,20202419,2020,1,1.166538648,,,10,19,,202024
1,1,20202420,2020,1,1.166538648,,,10,20,,202024
1,1,20202421,2020,1,1.166538648,,,10,21,,202024
1,1,20202422,2020,1,1.166538648,,,10,22,,202024
1,1,20202423,2020,1,1.166538648,,,10,23,,202024
1,1,20202424,2020,1,1.166538648,,,10,24,,202024
1,1,20202501,2020,1,12.446699,,,11,1,,202025
1,1,20202502,2020,1,12.446699,,,11,2,,202025
1,1,20202503,2020,1,12.446699,,,11,3,,202025
1,1,20202504,2020,1,12.446699,,,11,4,,202025
1,1,20202505,2020,1,12.446699,,,11,5,,202025
1,1,20202506,2020,1,12.446699,,,11,6,,202025
1,1,20202507,2020,1,12.446699,,,11,7,,202025
1,1,20202508,2020,1,12.446699,,,11,8,,202025
1,1,20202509,2020,1,12.446699,,,11,9,,202025
1,1,20202510,2020,1,12.446699,,,11,10,,202025
1,1,20202511,2020,1,12.446699,,,11,11,,202025
1,1,20202512,2020,1,12.446699,,,11,12,,202025
1,1,20202513,2020,1,12.446699,,,11,13,,202025
1,1,20202514,2020,1,12.446699,,,11,14,,202025
1,1,20202515,2020,1,12.446699,,,11,15,,202025
1,1,20202516,2020,1,12.446699,,,11,16,,202025
1,1,20202517,2020,1,12.446699,,,11,17,,202025
1,1,20202518,2020,1,12.446699,,,11,18,,202025
1,1,20202519,2020,1,12.446699,,,11,19,,202025
1,1,20202520,2020,1,12.446699,,,11,20,,202025
1,1,20202521,2020,1,12.446699,,,11,21,,202025
1,1,20202522,2020,1,12.446699,,,11,22,,202025
1,1,20202523,2020,1,12.446699,,,11,23,,202025
1,1,20202524,2020,1,12.446699,,,11,24,,202025
1,1,20202601,2020,1,33.40138247,,,12,1,,202026
1,1,20202602,2020,1,33.40138247,,,12,2,,202026
1,1,20202603,2020,1,33.40138247,,,12,3,,202026
1,1,20202604,2020,1,33.40138247,,,12,4,,202026
1,1,20202605,2020,1,33.40138247,,,12,5,,202026
1,1,20202606,2020,1,33.40138247,,,12,6,,202026
1,1,20202607,2020,1,33.40138247,,,12,7,,202026
1,1,20202608,2020,1,33.40138247,,,12,8,,202026
1,1,20202609,2020,1,33.40138247,,,12,9,,202026
1,1,20202610,2020,1,33.40138247,,,12,10,,202026
1,1,20202611,2020,1,33.40138247,,,12,11,,202026
1,1,20202612,2020,1,33.40138247,,,12,12,,202026
1,1,20202613,2020,1,33.40138247,,,12,13,,202026
1,1,20202614,2020,1,33.40138247,,,12,14,,202026
1,1,20202615,2020,1,33.40138247,,,12,15,,202026
1,1,20202616,2020,1,33.40138247,,,12,16,,202026
1,1,20202617,2020,1,33.40138247,,,12,17,,202026
1,1,20202618,2020,1,33.40138247,,,12,18,,202026
1,1,20202619,2020,1,33.40138247,,,12,19,,202026
1,1,20202620,2020,1,33.40138247,,,12,20,,202026
1,1,20202621,2020,1,33.40138247,,,12,21,,202026
1,1,20202622,2020,1,33.40138247,,,12,22,,202026
1,1,20202623,2020,1,33.40138247,,,12,23,,202026
1,1,20202624,2020,1,33.40138247,,,12,24,,202026
1,1,20202701,2020,1,0.880895258,,,1,1,,202027
1,1,20202702,2020,1,0.880895258,,,1,2,,202027
1,1,20202703,2020,1,0.880895258,,,1,3,,202027
1,1,20202704,2020,1,0.880895258,,,1,4,,202027
1,1,20202705,2020,1,0.880895258,,,1,5,,202027
1,1,20202706,2020,1,0.880895258,,,1,6,,202027
1,1,20202707,2020,1,0.880895258,,,1,7,,202027
1,1,20202708,2020,1,0.880895258,,,1,8,,202027
1,1,20202709,2020,1,0.880895258,,,1,9,,202027
1,1,20202710,2020,1,0.880895258,,,1,10,,202027
1,1,20202711,2020,1,0.880895258,,,1,11,,202027
1,1,20202712,2020,1,0.880895258,,,1,12,,202027
1,1,20202713,2020,1,0.880895258,,,1,13,,202027
1,1,20202714,2020,1,0.880895258,,,1,14,,202027
1,1,20202715,2020,1,0.880895258,,,1,15,,202027
1,1,20202716,2020,1,0.880895258,,,1,16,,202027
1,1,20202717,2020,1,0.880895258,,,1,17,,202027
1,1,20202718,2020,1,0.880895258,,,1,18,,202027
1,1,20202719,2020,1,0.880895258,,,1,19,,202027
1,1,20202720,2020,1,0.880895258,,,1,20,,202027
1,1,20202721,2020,1,0.880895258,,,1,21,,202027
1,1,20202722,2020,1,0.880895258,,,1,22,,202027
1,1,20202723,2020,1,0.880895258,,,1,23,,202027
1,1,20202724,2020,1,0.880895258,,,1,24,,202027
1,1,20202801,2020,1,7.922299392,,,1,1,,202028
1,1,20202802,2020,1,7.922299392,,,1,2,,202028
1,1,20202803,2020,1,7.922299392,,,1,3,,202028
1,1,20202804,2020,1,7.922299392,,,1,4,,202028
1,1,20202805,2020,1,7.922299392,,,1,5,,202028
1,1,20202806,2020,1,7.922299392,,,1,6,,202028
1,1,20202807,2020,1,7.922299392,,,1,7,,202028
1,1,20202808,2020,1,7.922299392,,,1,8,,202028
1,1,20202809,2020,1,7.922299392,,,1,9,,202028
1,1,20202810,2020,1,7.922299392,,,1,10,,202028
1,1,20202811,2020,1,7.922299392,,,1,11,,202028
1,1,20202812,2020,1,7.922299392,,,1,12,,202028
1,1,20202813,2020,1,7.922299392,,,1,13,,202028
1,1,20202814,2020,1,7.922299392,,,1,14,,202028
1,1,20202815,2020,1,7.922299392,,,1,15,,202028
1,1,20202816,2020,1,7.922299392,,,1,16,,202028
1,1,20202817,2020,1,7.922299392,,,1,17,,202028
1,1,20202818,2020,1,7.922299392,,,1,18,,202028
1,1,20202819,2020,1,7.922299392,,,1,19,,202028
1,1,20202820,2020,1,7.922299392,,,1,20,,202028
1,1,20202821,2020,1,7.922299392,,,1,21,,202028
1,1,20202822,2020,1,7.922299392,,,1,22,,202028
1,1,20202823,2020,1,7.922299392,,,1,23,,202028
1,1,20202824,2020,1,7.922299392,,,1,24,,202028
1,1,20202901,2020,1,8.913031441,,,3,1,,202029
1,1,20202902,2020,1,8.913031441,,,3,2,,202029
1,1,20202903,2020,1,8.913031441,,,3,3,,202029
1,1,20202904,2020,1,8.913031441,,,3,4,,202029
1,1,20202905,2020,1,8.913031441,,,3,5,,202029
1,1,20202906,2020,1,8.913031441,,,3,6,,202029
1,1,20202907,2020,1,8.913031441,,,3,7,,202029
1,1,20202908,2020,1,8.913031441,,,3,8,,202029
1,1,20202909,2020,1,8.913031441,,,3,9,,202029
1,1,20202910,2020,1,8.913031441,,,3,10,,202029
1,1,20202911,2020,1,8.913031441,,,3,11,,202029
1,1,20202912,2020,1,8.913031441,,,3,12,,202029
1,1,20202913,2020,1,8.913031441,,,3,13,,202029
1,1,20202914,2020,1,8.913031441,,,3,14,,202029
1,1,20202915,2020,1,8.913031441,,,3,15,,202029
1,1,20202916,2020,1,8.913031441,,,3,16,,202029
1,1,20202917,2020,1,8.913031441,,,3,17,,202029
1,1,20202918,2020,1,8.913031441,,,3,18,,202029
1,1,20202919,2020,1,8.913031441,,,3,19,,202029
1,1,20202920,2020,1,8.913031441,,,3,20,,202029
1,1,20202921,2020,1,8.913031441,,,3,21,,202029
1,1,20202922,2020,1,8.913031441,,,3,22,,202029
1,1,20202923,2020,1,8.913031441,,,3,23,,202029
1,1,20202924,2020,1,8.913031441,,,3,24,,202029
1,1,20203001,2020,1,3.380919521,,,4,1,,202030
1,1,20203002,2020,1,3.380919521,,,4,2,,202030
1,1,20203003,2020,1,3.380919521,,,4,3,,202030
1,1,20203004,2020,1,3.380919521,,,4,4,,202030
1,1,20203005,2020,1,3.380919521,,,4,5,,202030
1,1,20203006,2020,1,3.380919521,,,4,6,,202030
1,1,20203007,2020,1,3.380919521,,,4,7,,202030
1,1,20203008,2020,1,3.380919521,,,4,8,,202030
1,1,20203009,2020,1,3.380919521,,,4,9,,202030
1,1,20203010,2020,1,3.380919521,,,4,10,,202030
1,1,20203011,2020,1,3.380919521,,,4,11,,202030
1,1,20203012,2020,1,3.380919521,,,4,12,,202030
1,1,20203013,2020,1,3.380919521,,,4,13,,202030
1,1,20203014,2020,1,3.380919521,,,4,14,,202030
1,1,20203015,2020,1,3.380919521,,,4,15,,202030
1,1,20203016,2020,1,3.380919521,,,4,16,,202030
1,1,20203017,2020,1,3.380919521,,,4,17,,202030
1,1,20203018,2020,1,3.380919521,,,4,18,,202030
1,1,20203019,2020,1,3.380919521,,,4,19,,202030
1,1,20203020,2020,1,3.380919521,,,4,20,,202030
1,1,20203021,2020,1,3.380919521,,,4,21,,202030
1,1,20203022,2020,1,3.380919521,,,4,22,,202030
1,1,20203023,2020,1,3.380919521,,,4,23,,202030
1,1,20203024,2020,1,3.380919521,,,4,24,,202030
1,1,20203101,2020,1,9.045359453,,,4,1,,202031
1,1,20203102,2020,1,9.045359453,,,4,2,,202031
1,1,20203103,2020,1,9.045359453,,,4,3,,202031
1,1,20203104,2020,1,9.045359453,,,4,4,,202031
1,1,20203105,2020,1,9.045359453,,,4,5,,202031
1,1,20203106,2020,1,9.045359453,,,4,6,,202031
1,1,20203107,2020,1,9.045359453,,,4,7,,202031
1,1,20203108,2020,1,9.045359453,,,4,8,,202031
1,1,20203109,2020,1,9.045359453,,,4,9,,202031
1,1,20203110,2020,1,9.045359453,,,4,10,,202031
1,1,20203111,2020,1,9.045359453,,,4,11,,202031
1,1,20203112,2020,1,9.045359453,,,4,12,,202031
1,1,20203113,2020,1,9.045359453,,,4,13,,202031
1,1,20203114,2020,1,9.045359453,,,4,14,,202031
1,1,20203115,2020,1,9.045359453,,,4,15,,202031
1,1,20203116,2020,1,9.045359453,,,4,16,,202031
1,1,20203117,2020,1,9.045359453,,,4,17,,202031
1,1,20203118,2020,1,9.045359453,,,4,18,,202031
1,1,20203119,2020,1,9.045359453,,,4,19,,202031
1,1,20203120,2020,1,9.045359453,,,4,20,,202031
1,1,20203121,2020,1,9.045359453,,,4,21,,202031
1,1,20203122,2020,1,9.045359453,,,4,22,,202031
1,1,20203123,2020,1,9.045359453,,,4,23,,202031
1,1,20203124,2020,1,9.045359453,,,4,24,,202031
1,1,20203201,2020,1,5.718364164,,,4,1,,202032
1,1,20203202,2020,1,5.718364164,,,4,2,,202032
1,1,20203203,2020,1,5.718364164,,,4,3,,202032
1,1,20203204,2020,1,5.718364164,,,4,4,,202032
1,1,20203205,2020,1,5.718364164,,,4,5,,202032
1,1,20203206,2020,1,5.718364164,,,4,6,,202032
1,1,20203207,2020,1,5.718364164,,,4,7,,202032
1,1,20203208,2020,1,5.718364164,,,4,8,,202032
1,1,20203209,2020,1,5.718364164,,,4,9,,202032
1,1,20203210,2020,1,5.718364164,,,4,10,,202032
1,1,20203211,2020,1,5.718364164,,,4,11,,202032
1,1,20203212,2020,1,5.718364164,,,4,12,,202032
1,1,20203213,2020,1,5.718364164,,,4,13,,202032
1,1,20203214,2020,1,5.718364164,,,4,14,,202032
1,1,20203215,2020,1,5.718364164,,,4,15,,202032
1,1,20203216,2020,1,5.718364164,,,4,16,,202032
1,1,20203217,2020,1,5.718364164,,,4,17,,202032
1,1,20203218,2020,1,5.718364164,,,4,18,,202032
1,1,20203219,2020,1,5.718364164,,,4,19,,202032
1,1,20203220,2020,1,5.718364164,,,4,20,,202032
1,1,20203221,2020,1,5.718364164,,,4,21,,202032
1,1,20203222,2020,1,5.718364164,,,4,22,,202032
1,1,20203223,2020,1,5.718364164,,,4,23,,202032
1,1,20203224,2020,1,5.718364164,,,4,24,,202032
1,1,20203301,2020,1,4.809717072,,,4,1,,202033
1,1,20203302,2020,1,4.809717072,,,4,2,,202033
1,1,20203303,2020,1,4.809717072,,,4,3,,202033
1,1,20203304,2020,1,4.809717072,,,4,4,,202033
1,1,20203305,2020,1,4.809717072,,,4,5,,202033
1,1,20203306,2020,1,4.809717072,,,4,6,,202033
1,1,20203307,2020,1,4.809717072,,,4,7,,202033
1,1,20203308,2020,1,4.809717072,,,4,8,,202033
1,1,20203309,2020,1,4.809717072,,,4,9,,202033
1,1,20203310,2020,1,4.809717072,,,4,10,,202033
1,1,20203311,2020,1,4.809717072,,,4,11,,202033
1,1,20203312,2020,1,4.809717072,,,4,12,,202033
1,1,20203313,2020,1,4.809717072,,,4,13,,202033
1,1,20203314,2020,1,4.809717072,,,4,14,,202033
1,1,20203315,2020,1,4.809717072,,,4,15,,202033
1,1,20203316,2020,1,4.809717072,,,4,16,,202033
1,1,20203317,2020,1,4.809717072,,,4,17,,202033
1,1,20203318,2020,1,4.809717072,,,4,18,,202033
1,1,20203319,2020,1,4.809717072,,,4,19,,202033
1,1,20203320,2020,1,4.809717072,,,4,20,,202033
1,1,20203321,2020,1,4.809717072,,,4,21,,202033
1,1,20203322,2020,1,4.809717072,,,4,22,,202033
1,1,20203323,2020,1,4.809717072,,,4,23,,202033
1,1,20203324,2020,1,4.809717072,,,4,24,,202033
1,1,20203401,2020,1,0.903316297,,,4,1,,202034
1,1,20203402,2020,1,0.903316297,,,4,2,,202034
1,1,20203403,2020,1,0.903316297,,,4,3,,202034
1,1,20203404,2020,1,0.903316297,,,4,4,,202034
1,1,20203405,2020,1,0.903316297,,,4,5,,202034
1,1,20203406,2020,1,0.903316297,,,4,6,,202034
1,1,20203407,2020,1,0.903316297,,,4,7,,202034
1,1,20203408,2020,1,0.903316297,,,4,8,,202034
1,1,20203409,2020,1,0.903316297,,,4,9,,202034
1,1,20203410,2020,1,0.903316297,,,4,10,,202034
1,1,20203411,2020,1,0.903316297,,,4,11,,202034
1,1,20203412,2020,1,0.903316297,,,4,12,,202034
1,1,20203413,2020,1,0.903316297,,,4,13,,202034
1,1,20203414,2020,1,0.903316297,,,4,14,,202034
1,1,20203415,2020,1,0.903316297,,,4,15,,202034
1,1,20203416,2020,1,0.903316297,,,4,16,,202034
1,1,20203417,2020,1,0.903316297,,,4,17,,202034
1,1,20203418,2020,1,0.903316297,,,4,18,,202034
1,1,20203419,2020,1,0.903316297,,,4,19,,202034
1,1,20203420,2020,1,0.903316297,,,4,20,,202034
1,1,20203421,2020,1,0.903316297,,,4,21,,202034
1,1,20203422,2020,1,0.903316297,,,4,22,,202034
1,1,20203423,2020,1,0.903316297,,,4,23,,202034
1,1,20203424,2020,1,0.903316297,,,4,24,,202034
1,1,20203501,2020,1,1.747621147,,,6,1,,202035
1,1,20203502,2020,1,1.747621147,,,6,2,,202035
1,1,20203503,2020,1,1.747621147,,,6,3,,202035
1,1,20203504,2020,1,1.747621147,,,6,4,,202035
1,1,20203505,2020,1,1.747621147,,,6,5,,202035
1,1,20203506,2020,1,1.747621147,,,6,6,,202035
1,1,20203507,2020,1,1.747621147,,,6,7,,202035
1,1,20203508,2020,1,1.747621147,,,6,8,,202035
1,1,20203509,2020,1,1.747621147,,,6,9,,202035
1,1,20203510,2020,1,1.747621147,,,6,10,,202035
1,1,20203511,2020,1,1.747621147,,,6,11,,202035
1,1,20203512,2020,1,1.747621147,,,6,12,,202035
1,1,20203513,2020,1,1.747621147,,,6,13,,202035
1,1,20203514,2020,1,1.747621147,,,6,14,,202035
1,1,20203515,2020,1,1.747621147,,,6,15,,202035
1,1,20203516,2020,1,1.747621147,,,6,16,,202035
1,1,20203517,2020,1,1.747621147,,,6,17,,202035
1,1,20203518,2020,1,1.747621147,,,6,18,,202035
1,1,20203519,2020,1,1.747621147,,,6,19,,202035
1,1,20203520,2020,1,1.747621147,,,6,20,,202035
1,1,20203521,2020,1,1.747621147,,,6,21,,202035
1,1,20203522,2020,1,1.747621147,,,6,22,,202035
1,1,20203523,2020,1,1.747621147,,,6,23,,202035
1,1,20203524,2020,1,1.747621147,,,6,24,,202035
1,1,20203601,2020,1,5.810793427,,,8,1,,202036
1,1,20203602,2020,1,5.810793427,,,8,2,,202036
1,1,20203603,2020,1,5.810793427,,,8,3,,202036
1,1,20203604,2020,1,5.810793427,,,8,4,,202036
1,1,20203605,2020,1,5.810793427,,,8,5,,202036
1,1,20203606,2020,1,5.810793427,,,8,6,,202036
1,1,20203607,2020,1,5.810793427,,,8,7,,202036
1,1,20203608,2020,1,5.810793427,,,8,8,,202036
1,1,20203609,2020,1,5.810793427,,,8,9,,202036
1,1,20203610,2020,1,5.810793427,,,8,10,,202036
1,1,20203611,2020,1,5.810793427,,,8,11,,202036
1,1,20203612,2020,1,5.810793427,,,8,12,,202036
1,1,20203613,2020,1,5.810793427,,,8,13,,202036
1,1,20203614,2020,1,5.810793427,,,8,14,,202036
1,1,20203615,2020,1,5.810793427,,,8,15,,202036
1,1,20203616,2020,1,5.810793427,,,8,16,,202036
1,1,20203617,2020,1,5.810793427,,,8,17,,202036
1,1,20203618,2020,1,5.810793427,,,8,18,,202036
1,1,20203619,2020,1,5.810793427,,,8,19,,202036
1,1,20203620,2020,1,5.810793427,,,8,20,,202036
1,1,20203621,2020,1,5.810793427,,,8,21,,202036
1,1,20203622,2020,1,5.810793427,,,8,22,,202036
1,1,20203623,2020,1,5.810793427,,,8,23,,202036
1,1,20203624,2020,1,5.810793427,,,8,24,,202036
1,1,20203701,2020,1,28.92834018,,,10,1,,202037
1,1,20203702,2020,1,28.92834018,,,10,2,,202037
1,1,20203703,2020,1,28.92834018,,,10,3,,202037
1,1,20203704,2020,1,28.92834018,,,10,4,,202037
1,1,20203705,2020,1,28.92834018,,,10,5,,202037
1,1,20203706,2020,1,28.92834018,,,10,6,,202037
1,1,20203707,2020,1,28.92834018,,,10,7,,202037
1,1,20203708,2020,1,28.92834018,,,10,8,,202037
1,1,20203709,2020,1,28.92834018,,,10,9,,202037
1,1,20203710,2020,1,28.92834018,,,10,10,,202037
1,1,20203711,2020,1,28.92834018,,,10,11,,202037
1,1,20203712,2020,1,28.92834018,,,10,12,,202037
1,1,20203713,2020,1,28.92834018,,,10,13,,202037
1,1,20203714,2020,1,28.92834018,,,10,14,,202037
1,1,20203715,2020,1,28.92834018,,,10,15,,202037
1,1,20203716,2020,1,28.92834018,,,10,16,,202037
1,1,20203717,2020,1,28.92834018,,,10,17,,202037
1,1,20203718,2020,1,28.92834018,,,10,18,,202037
1,1,20203719,2020,1,28.92834018,,,10,19,,202037
1,1,20203720,2020,1,28.92834018,,,10,20,,202037
1,1,20203721,2020,1,28.92834018,,,10,21,,202037
1,1,20203722,2020,1,28.92834018,,,10,22,,202037
1,1,20203723,2020,1,28.92834018,,,10,23,,202037
1,1,20203724,2020,1,28.92834018,,,10,24,,202037
1,1,20210101,2021,1,14.24986659,,,1,1,,202101
1,1,20210102,2021,1,14.24986659,,,1,2,,202101
1,1,20210103,2021,1,14.24986659,,,1,3,,202101
1,1,20210104,2021,1,14.24986659,,,1,4,,202101
1,1,20210105,2021,1,14.24986659,,,1,5,,202101
1,1,20210106,2021,1,14.24986659,,,1,6,,202101
1,1,20210107,2021,1,14.24986659,,,1,7,,202101
1,1,20210108,2021,1,14.24986659,,,1,8,,202101
1,1,20210109,2021,1,14.24986659,,,1,9,,202101
1,1,20210110,2021,1,14.24986659,,,1,10,,202101
1,1,20210111,2021,1,14.24986659,,,1,11,,202101
1,1,20210112,2021,1,14.24986659,,,1,12,,202101
1,1,20210113,2021,1,14.24986659,,,1,13,,202101
1,1,20210114,2021,1,14.24986659,,,1,14,,202101
1,1,20210115,2021,1,14.24986659,,,1,15,,202101
1,1,20210116,2021,1,14.24986659,,,1,16,,202101
1,1,20210117,2021,1,14.24986659,,,1,17,,202101
1,1,20210118,2021,1,14.24986659,,,1,18,,202101
1,1,20210119,2021,1,14.24986659,,,1,19,,202101
1,1,20210120,2021,1,14.24986659,,,1,20,,202101
1,1,20210121,2021,1,14.24986659,,,1,21,,202101
1,1,20210122,2021,1,14.24986659,,,1,22,,202101
1,1,20210123,2021,1,14.24986659,,,1,23,,202101
1,1,20210124,2021,1,14.24986659,,,1,24,,202101
1,1,20210201,2021,1,5.907525577,,,1,1,,202102
1,1,20210202,2021,1,5.907525577,,,1,2,,202102
1,1,20210203,2021,1,5.907525577,,,1,3,,202102
1,1,20210204,2021,1,5.907525577,,,1,4,,202102
1,1,20210205,2021,1,5.907525577,,,1,5,,202102
1,1,20210206,2021,1,5.907525577,,,1,6,,202102
1,1,20210207,2021,1,5.907525577,,,1,7,,202102
1,1,20210208,2021,1,5.907525577,,,1,8,,202102
1,1,20210209,2021,1,5.907525577,,,1,9,,202102
1,1,20210210,2021,1,5.907525577,,,1,10,,202102
1,1,20210211,2021,1,5.907525577,,,1,11,,202102
1,1,20210212,2021,1,5.907525577,,,1,12,,202102
1,1,20210213,2021,1,5.907525577,,,1,13,,202102
1,1,20210214,2021,1,5.907525577,,,1,14,,202102
1,1,20210215,2021,1,5.907525577,,,1,15,,202102
1,1,20210216,2021,1,5.907525577,,,1,16,,202102
1,1,20210217,2021,1,5.907525577,,,1,17,,202102
1,1,20210218,2021,1,5.907525577,,,1,18,,202102
1,1,20210219,2021,1,5.907525577,,,1,19,,202102
1,1,20210220,2021,1,5.907525577,,,1,20,,202102
1,1,20210221,2021,1,5.907525577,,,1,21,,202102
1,1,20210222,2021,1,5.907525577,,,1,22,,202102
1,1,20210223,2021,1,5.907525577,,,1,23,,202102
1,1,20210224,2021,1,5.907525577,,,1,24,,202102
1,1,20210301,2021,1,28.02215288,,,2,1,,202103
1,1,20210302,2021,1,28.02215288,,,2,2,,202103
1,1,20210303,2021,1,28.02215288,,,2,3,,202103
1,1,20210304,2021,1,28.02215288,,,2,4,,202103
1,1,20210305,2021,1,28.02215288,,,2,5,,202103
