regulation_up_ba,stage_id,timepoint,regulation_up_mw
CAISO,1,20243122,198
CAISO,1,20243123,191
CAISO,1,20243124,175
CAISO,1,20243201,230
CAISO,1,20243202,228
CAISO,1,20243203,211
CAISO,1,20243204,211
CAISO,1,20243205,196
CAISO,1,20243206,201
CAISO,1,20243207,481
CAISO,1,20243208,756
CAISO,1,20243209,784
CAISO,1,20243210,731
CAISO,1,20243211,687
CAISO,1,20243212,768
CAISO,1,20243213,702
CAISO,1,20243214,690
CAISO,1,20243215,1117
CAISO,1,20243216,881
CAISO,1,20243217,984
CAISO,1,20243218,819
CAISO,1,20243219,287
CAISO,1,20243220,206
CAISO,1,20243221,206
CAISO,1,20243222,188
CAISO,1,20243223,181
CAISO,1,20243224,163
CAISO,1,20243301,158
CAISO,1,20243302,168
CAISO,1,20243303,167
CAISO,1,20243304,180
CAISO,1,20243305,202
CAISO,1,20243306,202
CAISO,1,20243307,495
CAISO,1,20243308,727
CAISO,1,20243309,641
CAISO,1,20243310,727
CAISO,1,20243311,681
CAISO,1,20243312,766
CAISO,1,20243313,692
CAISO,1,20243314,676
CAISO,1,20243315,988
CAISO,1,20243316,776
CAISO,1,20243317,926
CAISO,1,20243318,799
CAISO,1,20243319,228
CAISO,1,20243320,176
CAISO,1,20243321,177
CAISO,1,20243322,172
CAISO,1,20243323,165
CAISO,1,20243324,160
CAISO,1,20243401,158
CAISO,1,20243402,168
CAISO,1,20243403,167
CAISO,1,20243404,180
CAISO,1,20243405,202
CAISO,1,20243406,202
CAISO,1,20243407,495
CAISO,1,20243408,727
CAISO,1,20243409,641
CAISO,1,20243410,727
CAISO,1,20243411,681
CAISO,1,20243412,766
CAISO,1,20243413,692
CAISO,1,20243414,676
CAISO,1,20243415,988
CAISO,1,20243416,776
CAISO,1,20243417,926
CAISO,1,20243418,799
CAISO,1,20243419,228
CAISO,1,20243420,176
CAISO,1,20243421,177
CAISO,1,20243422,172
CAISO,1,20243423,165
CAISO,1,20243424,160
CAISO,1,20243501,181
CAISO,1,20243502,177
CAISO,1,20243503,176
CAISO,1,20243504,160
CAISO,1,20243505,150
CAISO,1,20243506,324
CAISO,1,20243507,475
CAISO,1,20243508,396
CAISO,1,20243509,392
CAISO,1,20243510,425
CAISO,1,20243511,453
CAISO,1,20243512,511
CAISO,1,20243513,567
CAISO,1,20243514,449
CAISO,1,20243515,526
CAISO,1,20243516,471
CAISO,1,20243517,479
CAISO,1,20243518,507
CAISO,1,20243519,293
CAISO,1,20243520,238
CAISO,1,20243521,236
CAISO,1,20243522,225
CAISO,1,20243523,205
CAISO,1,20243524,197
CAISO,1,20243601,192
CAISO,1,20243602,178
CAISO,1,20243603,177
CAISO,1,20243604,177
CAISO,1,20243605,182
CAISO,1,20243606,187
CAISO,1,20243607,244
CAISO,1,20243608,330
CAISO,1,20243609,394
CAISO,1,20243610,427
CAISO,1,20243611,456
CAISO,1,20243612,514
CAISO,1,20243613,569
CAISO,1,20243614,448
CAISO,1,20243615,519
CAISO,1,20243616,462
CAISO,1,20243617,478
CAISO,1,20243618,797
CAISO,1,20243619,384
CAISO,1,20243620,233
CAISO,1,20243621,229
CAISO,1,20243622,213
CAISO,1,20243623,198
CAISO,1,20243624,191
CAISO,1,20243701,139
CAISO,1,20243702,136
CAISO,1,20243703,136
CAISO,1,20243704,152
CAISO,1,20243705,174
CAISO,1,20243706,188
CAISO,1,20243707,192
CAISO,1,20243708,981
CAISO,1,20243709,520
CAISO,1,20243710,545
CAISO,1,20243711,473
CAISO,1,20243712,467
CAISO,1,20243713,484
CAISO,1,20243714,630
CAISO,1,20243715,413
CAISO,1,20243716,492
CAISO,1,20243717,923
CAISO,1,20243718,551
CAISO,1,20243719,201
CAISO,1,20243720,200
CAISO,1,20243721,197
CAISO,1,20243722,188
CAISO,1,20243723,191
CAISO,1,20243724,185
CAISO,1,20260101,183
CAISO,1,20260102,177
CAISO,1,20260103,162
CAISO,1,20260104,159
CAISO,1,20260105,135
CAISO,1,20260106,135
CAISO,1,20260107,136
CAISO,1,20260108,201
CAISO,1,20260109,737
CAISO,1,20260110,774
CAISO,1,20260111,764
CAISO,1,20260112,783
CAISO,1,20260113,633
CAISO,1,20260114,812
CAISO,1,20260115,1245
CAISO,1,20260116,1118
CAISO,1,20260117,1069
CAISO,1,20260118,250
CAISO,1,20260119,198
CAISO,1,20260120,196
CAISO,1,20260121,195
CAISO,1,20260122,195
CAISO,1,20260123,189
CAISO,1,20260124,181
CAISO,1,20260201,176
CAISO,1,20260202,173
CAISO,1,20260203,171
CAISO,1,20260204,170
CAISO,1,20260205,171
CAISO,1,20260206,176
CAISO,1,20260207,183
CAISO,1,20260208,240
CAISO,1,20260209,750
CAISO,1,20260210,775
CAISO,1,20260211,868
CAISO,1,20260212,761
CAISO,1,20260213,764
CAISO,1,20260214,969
CAISO,1,20260215,1086
CAISO,1,20260216,1121
CAISO,1,20260217,1072
CAISO,1,20260218,260
CAISO,1,20260219,209
CAISO,1,20260220,207
CAISO,1,20260221,204
CAISO,1,20260222,203
CAISO,1,20260223,194
CAISO,1,20260224,186
CAISO,1,20260301,193
CAISO,1,20260302,185
CAISO,1,20260303,183
CAISO,1,20260304,175
CAISO,1,20260305,177
CAISO,1,20260306,178
CAISO,1,20260307,186
CAISO,1,20260308,242
CAISO,1,20260309,751
CAISO,1,20260310,783
CAISO,1,20260311,769
CAISO,1,20260312,788
CAISO,1,20260313,639
CAISO,1,20260314,938
CAISO,1,20260315,1087
CAISO,1,20260316,1122
CAISO,1,20260317,1074
CAISO,1,20260318,264
CAISO,1,20260319,220
CAISO,1,20260320,218
CAISO,1,20260321,216
CAISO,1,20260322,219
CAISO,1,20260323,210
CAISO,1,20260324,202
CAISO,1,20260401,147
CAISO,1,20260402,142
CAISO,1,20260403,139
CAISO,1,20260404,138
CAISO,1,20260405,139
CAISO,1,20260406,146
CAISO,1,20260407,538
CAISO,1,20260408,873
CAISO,1,20260409,906
CAISO,1,20260410,1307
CAISO,1,20260411,788
CAISO,1,20260412,885
CAISO,1,20260413,797
CAISO,1,20260414,1122
CAISO,1,20260415,1295
CAISO,1,20260416,1180
CAISO,1,20260417,1136
CAISO,1,20260418,937
CAISO,1,20260419,257
CAISO,1,20260420,184
CAISO,1,20260421,211
CAISO,1,20260422,204
CAISO,1,20260423,165
CAISO,1,20260424,154
CAISO,1,20260501,201
CAISO,1,20260502,199
CAISO,1,20260503,190
CAISO,1,20260504,186
CAISO,1,20260505,191
CAISO,1,20260506,190
CAISO,1,20260507,553
CAISO,1,20260508,881
CAISO,1,20260509,914
CAISO,1,20260510,1313
CAISO,1,20260511,1025
CAISO,1,20260512,1098
CAISO,1,20260513,1108
CAISO,1,20260514,1128
CAISO,1,20260515,1302
CAISO,1,20260516,1188
CAISO,1,20260517,1144
CAISO,1,20260518,948
CAISO,1,20260519,316
CAISO,1,20260520,261
CAISO,1,20260521,259
CAISO,1,20260522,238
CAISO,1,20260523,230
CAISO,1,20260524,241
CAISO,1,20260601,179
CAISO,1,20260602,186
CAISO,1,20260603,185
CAISO,1,20260604,219
CAISO,1,20260605,238
CAISO,1,20260606,209
CAISO,1,20260607,557
CAISO,1,20260608,883
CAISO,1,20260609,916
CAISO,1,20260610,852
CAISO,1,20260611,797
CAISO,1,20260612,894
CAISO,1,20260613,807
CAISO,1,20260614,790
CAISO,1,20260615,1302
CAISO,1,20260616,1188
CAISO,1,20260617,1145
CAISO,1,20260618,952
CAISO,1,20260619,298
CAISO,1,20260620,239
CAISO,1,20260621,228
CAISO,1,20260622,219
CAISO,1,20260623,203
CAISO,1,20260624,198
CAISO,1,20260701,163
CAISO,1,20260702,177
CAISO,1,20260703,176
CAISO,1,20260704,175
CAISO,1,20260705,176
CAISO,1,20260706,178
CAISO,1,20260707,559
CAISO,1,20260708,891
CAISO,1,20260709,919
CAISO,1,20260710,1316
CAISO,1,20260711,982
CAISO,1,20260712,896
CAISO,1,20260713,815
CAISO,1,20260714,1057
CAISO,1,20260715,1297
CAISO,1,20260716,1180
CAISO,1,20260717,1137
CAISO,1,20260718,939
CAISO,1,20260719,250
CAISO,1,20260720,181
CAISO,1,20260721,200
CAISO,1,20260722,176
CAISO,1,20260723,188
CAISO,1,20260724,182
CAISO,1,20260801,222
CAISO,1,20260802,187
CAISO,1,20260803,186
CAISO,1,20260804,177
CAISO,1,20260805,177
CAISO,1,20260806,177
CAISO,1,20260807,549
CAISO,1,20260808,876
CAISO,1,20260809,912
CAISO,1,20260810,1311
CAISO,1,20260811,1018
CAISO,1,20260812,1092
CAISO,1,20260813,1035
CAISO,1,20260814,1120
CAISO,1,20260815,1294
CAISO,1,20260816,1181
CAISO,1,20260817,1140
CAISO,1,20260818,943
CAISO,1,20260819,271
CAISO,1,20260820,194
CAISO,1,20260821,195
CAISO,1,20260822,205
CAISO,1,20260823,197
CAISO,1,20260824,208
CAISO,1,20260901,239
CAISO,1,20260902,236
CAISO,1,20260903,236
CAISO,1,20260904,235
CAISO,1,20260905,236
CAISO,1,20260906,236
CAISO,1,20260907,1072
CAISO,1,20260908,853
CAISO,1,20260909,743
CAISO,1,20260910,849
CAISO,1,20260911,792
CAISO,1,20260912,888
CAISO,1,20260913,800
CAISO,1,20260914,780
CAISO,1,20260915,1162
CAISO,1,20260916,916
CAISO,1,20260917,1093
CAISO,1,20260918,945
CAISO,1,20260919,294
CAISO,1,20260920,252
CAISO,1,20260921,254
CAISO,1,20260922,250
CAISO,1,20260923,245
CAISO,1,20260924,239
CAISO,1,20261001,202
CAISO,1,20261002,200
CAISO,1,20261003,186
CAISO,1,20261004,188
CAISO,1,20261005,189
CAISO,1,20261006,1010
CAISO,1,20261007,1063
CAISO,1,20261008,847
CAISO,1,20261009,740
CAISO,1,20261010,846
CAISO,1,20261011,791
CAISO,1,20261012,888
CAISO,1,20261013,800
CAISO,1,20261014,781
CAISO,1,20261015,1167
CAISO,1,20261016,921
CAISO,1,20261017,1098
CAISO,1,20261018,726
CAISO,1,20261019,232
CAISO,1,20261020,268
CAISO,1,20261021,246
CAISO,1,20261022,226
CAISO,1,20261023,216
CAISO,1,20261024,209
CAISO,1,20261101,206
CAISO,1,20261102,191
CAISO,1,20261103,189
CAISO,1,20261104,188
CAISO,1,20261105,189
CAISO,1,20261106,758
CAISO,1,20261107,264
CAISO,1,20261108,376
CAISO,1,20261109,692
CAISO,1,20261110,664
CAISO,1,20261111,511
CAISO,1,20261112,580
CAISO,1,20261113,654
CAISO,1,20261114,506
CAISO,1,20261115,595
CAISO,1,20261116,530
CAISO,1,20261117,553
CAISO,1,20261118,930
CAISO,1,20261119,417
CAISO,1,20261120,209
CAISO,1,20261121,218
CAISO,1,20261122,255
CAISO,1,20261123,249
CAISO,1,20261124,244
CAISO,1,20261201,204
CAISO,1,20261202,198
CAISO,1,20261203,226
CAISO,1,20261204,225
CAISO,1,20261205,226
CAISO,1,20261206,777
CAISO,1,20261207,571
CAISO,1,20261208,477
CAISO,1,20261209,473
CAISO,1,20261210,510
CAISO,1,20261211,551
CAISO,1,20261212,609
CAISO,1,20261213,664
CAISO,1,20261214,514
CAISO,1,20261215,598
CAISO,1,20261216,529
CAISO,1,20261217,531
CAISO,1,20261218,561
CAISO,1,20261219,281
CAISO,1,20261220,200
CAISO,1,20261221,203
CAISO,1,20261222,193
CAISO,1,20261223,185
CAISO,1,20261224,193
CAISO,1,20261301,203
CAISO,1,20261302,230
CAISO,1,20261303,244
CAISO,1,20261304,244
CAISO,1,20261305,212
CAISO,1,20261306,216
CAISO,1,20261307,288
CAISO,1,20261308,473
CAISO,1,20261309,464
CAISO,1,20261310,503
CAISO,1,20261311,536
CAISO,1,20261312,603
CAISO,1,20261313,668
CAISO,1,20261314,526
CAISO,1,20261315,611
CAISO,1,20261316,548
CAISO,1,20261317,570
CAISO,1,20261318,597
CAISO,1,20261319,332
CAISO,1,20261320,241
CAISO,1,20261321,280
CAISO,1,20261322,270
CAISO,1,20261323,260
CAISO,1,20261324,254
CAISO,1,20261401,231
CAISO,1,20261402,228
CAISO,1,20261403,242
CAISO,1,20261404,243
CAISO,1,20261405,222
CAISO,1,20261406,215
CAISO,1,20261407,289
CAISO,1,20261408,471
CAISO,1,20261409,467
CAISO,1,20261410,502
CAISO,1,20261411,535
CAISO,1,20261412,602
CAISO,1,20261413,668
CAISO,1,20261414,523
CAISO,1,20261415,608
CAISO,1,20261416,549
CAISO,1,20261417,564
CAISO,1,20261418,585
CAISO,1,20261419,428
CAISO,1,20261420,236
CAISO,1,20261421,234
CAISO,1,20261422,224
CAISO,1,20261423,243
CAISO,1,20261424,236
CAISO,1,20261501,213
CAISO,1,20261502,207
CAISO,1,20261503,193
CAISO,1,20261504,190
CAISO,1,20261505,190
CAISO,1,20261506,188
CAISO,1,20261507,313
CAISO,1,20261508,1146
CAISO,1,20261509,598
CAISO,1,20261510,633
CAISO,1,20261511,550
CAISO,1,20261512,548
CAISO,1,20261513,571
CAISO,1,20261514,755
CAISO,1,20261515,506
CAISO,1,20261516,702
CAISO,1,20261517,702
CAISO,1,20261518,671
CAISO,1,20261519,260
CAISO,1,20261520,261
CAISO,1,20261521,256
CAISO,1,20261522,243
CAISO,1,20261523,231
CAISO,1,20261524,219
CAISO,1,20261601,149
CAISO,1,20261602,145
CAISO,1,20261603,143
CAISO,1,20261604,144
CAISO,1,20261605,150
CAISO,1,20261606,161
CAISO,1,20261607,167
CAISO,1,20261608,1147
CAISO,1,20261609,596
CAISO,1,20261610,628
CAISO,1,20261611,541
CAISO,1,20261612,535
CAISO,1,20261613,557
CAISO,1,20261614,742
CAISO,1,20261615,486
CAISO,1,20261616,580
CAISO,1,20261617,1002
CAISO,1,20261618,646
CAISO,1,20261619,194
CAISO,1,20261620,194
CAISO,1,20261621,191
CAISO,1,20261622,177
CAISO,1,20261623,165
CAISO,1,20261624,157
CAISO,1,20261701,181
CAISO,1,20261702,178
CAISO,1,20261703,175
CAISO,1,20261704,174
CAISO,1,20261705,176
CAISO,1,20261706,181
CAISO,1,20261707,192
CAISO,1,20261708,572
CAISO,1,20261709,619
CAISO,1,20261710,762
CAISO,1,20261711,768
CAISO,1,20261712,689
CAISO,1,20261713,827
CAISO,1,20261714,904
CAISO,1,20261715,1062
CAISO,1,20261716,1113
CAISO,1,20261717,1101
CAISO,1,20261718,666
CAISO,1,20261719,266
CAISO,1,20261720,233
CAISO,1,20261721,220
CAISO,1,20261722,215
CAISO,1,20261723,206
CAISO,1,20261724,190
CAISO,1,20261801,193
CAISO,1,20261802,190
CAISO,1,20261803,188
CAISO,1,20261804,187
CAISO,1,20261805,189
CAISO,1,20261806,194
CAISO,1,20261807,203
CAISO,1,20261808,257
CAISO,1,20261809,756
CAISO,1,20261810,795
CAISO,1,20261811,886
CAISO,1,20261812,784
CAISO,1,20261813,783
CAISO,1,20261814,980
CAISO,1,20261815,1092
CAISO,1,20261816,1126
CAISO,1,20261817,1077
CAISO,1,20261818,276
CAISO,1,20261819,233
CAISO,1,20261820,232
CAISO,1,20261821,230
CAISO,1,20261822,240
CAISO,1,20261823,231
CAISO,1,20261824,224
CAISO,1,20261901,180
CAISO,1,20261902,178
CAISO,1,20261903,176
CAISO,1,20261904,177
CAISO,1,20261905,182
CAISO,1,20261906,189
CAISO,1,20261907,551
CAISO,1,20261908,880
CAISO,1,20261909,913
CAISO,1,20261910,850
CAISO,1,20261911,795
CAISO,1,20261912,891
CAISO,1,20261913,806
CAISO,1,20261914,790
CAISO,1,20261915,1174
CAISO,1,20261916,918
CAISO,1,20261917,1141
CAISO,1,20261918,944
CAISO,1,20261919,276
CAISO,1,20261920,257
CAISO,1,20261921,258
CAISO,1,20261922,253
CAISO,1,20261923,247
CAISO,1,20261924,227
CAISO,1,20262001,186
CAISO,1,20262002,183
CAISO,1,20262003,182
CAISO,1,20262004,183
CAISO,1,20262005,187
CAISO,1,20262006,201
CAISO,1,20262007,567
CAISO,1,20262008,862
CAISO,1,20262009,754
CAISO,1,20262010,862
CAISO,1,20262011,807
CAISO,1,20262012,902
CAISO,1,20262013,815
CAISO,1,20262014,802
CAISO,1,20262015,1176
CAISO,1,20262016,926
CAISO,1,20262017,1095
CAISO,1,20262018,943
CAISO,1,20262019,261
CAISO,1,20262020,196
CAISO,1,20262021,196
CAISO,1,20262022,187
CAISO,1,20262023,177
CAISO,1,20262024,171
CAISO,1,20262101,194
CAISO,1,20262102,191
CAISO,1,20262103,189
CAISO,1,20262104,198
CAISO,1,20262105,232
CAISO,1,20262106,250
CAISO,1,20262107,1069
CAISO,1,20262108,852
CAISO,1,20262109,748
CAISO,1,20262110,858
CAISO,1,20262111,805
CAISO,1,20262112,901
CAISO,1,20262113,817
CAISO,1,20262114,802
CAISO,1,20262115,1179
CAISO,1,20262116,945
CAISO,1,20262117,1112
CAISO,1,20262118,957
CAISO,1,20262119,304
CAISO,1,20262120,246
CAISO,1,20262121,241
CAISO,1,20262122,221
CAISO,1,20262123,216
CAISO,1,20262124,208
CAISO,1,20262201,164
CAISO,1,20262202,161
CAISO,1,20262203,160
CAISO,1,20262204,180
CAISO,1,20262205,184
CAISO,1,20262206,764
CAISO,1,20262207,572
CAISO,1,20262208,479
CAISO,1,20262209,474
CAISO,1,20262210,511
CAISO,1,20262211,542
CAISO,1,20262212,608
CAISO,1,20262213,671
CAISO,1,20262214,527
CAISO,1,20262215,596
CAISO,1,20262216,526
CAISO,1,20262217,527
CAISO,1,20262218,558
CAISO,1,20262219,407
CAISO,1,20262220,198
CAISO,1,20262221,197
CAISO,1,20262222,187
CAISO,1,20262223,178
CAISO,1,20262224,173
CAISO,1,20262301,248
CAISO,1,20262302,245
CAISO,1,20262303,206
CAISO,1,20262304,205
CAISO,1,20262305,193
CAISO,1,20262306,192
CAISO,1,20262307,267
CAISO,1,20262308,378
CAISO,1,20262309,440
CAISO,1,20262310,481
CAISO,1,20262311,515
CAISO,1,20262312,586
CAISO,1,20262313,653
CAISO,1,20262314,517
CAISO,1,20262315,602
CAISO,1,20262316,535
CAISO,1,20262317,617
CAISO,1,20262318,931
CAISO,1,20262319,435
CAISO,1,20262320,246
CAISO,1,20262321,243
CAISO,1,20262322,234
CAISO,1,20262323,214
CAISO,1,20262324,206
CAISO,1,20262401,145
CAISO,1,20262402,142
CAISO,1,20262403,140
CAISO,1,20262404,141
CAISO,1,20262405,147
CAISO,1,20262406,156
CAISO,1,20262407,162
CAISO,1,20262408,562
CAISO,1,20262409,593
CAISO,1,20262410,624
CAISO,1,20262411,536
CAISO,1,20262412,530
CAISO,1,20262413,552
CAISO,1,20262414,739
CAISO,1,20262415,1052
CAISO,1,20262416,1103
CAISO,1,20262417,1085
CAISO,1,20262418,646
CAISO,1,20262419,189
CAISO,1,20262420,184
CAISO,1,20262421,180
CAISO,1,20262422,169
CAISO,1,20262423,158
CAISO,1,20262424,149
CAISO,1,20262501,241
CAISO,1,20262502,214
CAISO,1,20262503,191
CAISO,1,20262504,186
CAISO,1,20262505,176
CAISO,1,20262506,181
CAISO,1,20262507,187
CAISO,1,20262508,566
CAISO,1,20262509,605
CAISO,1,20262510,622
CAISO,1,20262511,533
CAISO,1,20262512,526
CAISO,1,20262513,546
CAISO,1,20262514,733
CAISO,1,20262515,1048
CAISO,1,20262516,1100
CAISO,1,20262517,1082
CAISO,1,20262518,642
CAISO,1,20262519,180
CAISO,1,20262520,177
CAISO,1,20262521,174
CAISO,1,20262522,171
CAISO,1,20262523,163
CAISO,1,20262524,155
CAISO,1,20262601,187
CAISO,1,20262602,182
CAISO,1,20262603,179
CAISO,1,20262604,177
CAISO,1,20262605,177
CAISO,1,20262606,178
CAISO,1,20262607,180
CAISO,1,20262608,235
CAISO,1,20262609,741
CAISO,1,20262610,774
CAISO,1,20262611,844
CAISO,1,20262612,760
CAISO,1,20262613,627
CAISO,1,20262614,928
CAISO,1,20262615,1079
CAISO,1,20262616,1114
CAISO,1,20262617,1065
CAISO,1,20262618,234
CAISO,1,20262619,177
CAISO,1,20262620,175
CAISO,1,20262621,175
CAISO,1,20262622,176
CAISO,1,20262623,170
CAISO,1,20262624,161
CAISO,1,20262701,190
CAISO,1,20262702,182
CAISO,1,20262703,178
CAISO,1,20262704,178
CAISO,1,20262705,179
CAISO,1,20262706,184
CAISO,1,20262707,183
CAISO,1,20262708,240
CAISO,1,20262709,745
CAISO,1,20262710,777
CAISO,1,20262711,870
CAISO,1,20262712,763
CAISO,1,20262713,765
CAISO,1,20262714,970
CAISO,1,20262715,1087
CAISO,1,20262716,1121
CAISO,1,20262717,1073
CAISO,1,20262718,262
CAISO,1,20262719,213
CAISO,1,20262720,211
CAISO,1,20262721,209
CAISO,1,20262722,208
CAISO,1,20262723,198
CAISO,1,20262724,190
CAISO,1,20262801,148
CAISO,1,20262802,143
CAISO,1,20262803,140
CAISO,1,20262804,162
CAISO,1,20262805,174
CAISO,1,20262806,179
CAISO,1,20262807,188
CAISO,1,20262808,245
CAISO,1,20262809,748
CAISO,1,20262810,776
CAISO,1,20262811,870
CAISO,1,20262812,759
CAISO,1,20262813,758
CAISO,1,20262814,965
CAISO,1,20262815,1082
CAISO,1,20262816,1117
CAISO,1,20262817,1068
CAISO,1,20262818,239
CAISO,1,20262819,183
CAISO,1,20262820,179
CAISO,1,20262821,176
CAISO,1,20262822,175
CAISO,1,20262823,163
CAISO,1,20262824,155
CAISO,1,20262901,238
CAISO,1,20262902,236
CAISO,1,20262903,235
CAISO,1,20262904,211
CAISO,1,20262905,215
CAISO,1,20262906,246
CAISO,1,20262907,575
CAISO,1,20262908,890
CAISO,1,20262909,918
CAISO,1,20262910,856
CAISO,1,20262911,801
CAISO,1,20262912,896
CAISO,1,20262913,807
CAISO,1,20262914,788
CAISO,1,20262915,1166
CAISO,1,20262916,920
CAISO,1,20262917,1095
CAISO,1,20262918,946
CAISO,1,20262919,277
CAISO,1,20262920,212
CAISO,1,20262921,210
CAISO,1,20262922,202
CAISO,1,20262923,194
CAISO,1,20262924,189
CAISO,1,20263001,191
CAISO,1,20263002,185
CAISO,1,20263003,183
CAISO,1,20263004,175
CAISO,1,20263005,176
CAISO,1,20263006,177
CAISO,1,20263007,540
CAISO,1,20263008,835
CAISO,1,20263009,730
CAISO,1,20263010,840
CAISO,1,20263011,783
CAISO,1,20263012,880
CAISO,1,20263013,791
CAISO,1,20263014,771
CAISO,1,20263015,1155
CAISO,1,20263016,906
CAISO,1,20263017,1084
CAISO,1,20263018,933
CAISO,1,20263019,238
CAISO,1,20263020,164
CAISO,1,20263021,166
CAISO,1,20263022,161
CAISO,1,20263023,154
CAISO,1,20263024,147
CAISO,1,20263101,186
CAISO,1,20263102,176
CAISO,1,20263103,174
CAISO,1,20263104,163
CAISO,1,20263105,146
CAISO,1,20263106,154
CAISO,1,20263107,539
CAISO,1,20263108,838
CAISO,1,20263109,733
CAISO,1,20263110,843
CAISO,1,20263111,787
CAISO,1,20263112,884
CAISO,1,20263113,795
CAISO,1,20263114,776
CAISO,1,20263115,1160
CAISO,1,20263116,915
CAISO,1,20263117,1092
CAISO,1,20263118,944
CAISO,1,20263119,281
CAISO,1,20263120,233
CAISO,1,20263121,222
CAISO,1,20263122,205
CAISO,1,20263123,198
CAISO,1,20263124,182
CAISO,1,20263201,240
CAISO,1,20263202,238
CAISO,1,20263203,212
CAISO,1,20263204,212
CAISO,1,20263205,203
CAISO,1,20263206,209
CAISO,1,20263207,554
CAISO,1,20263208,882
CAISO,1,20263209,916
CAISO,1,20263210,853
CAISO,1,20263211,799
CAISO,1,20263212,896
CAISO,1,20263213,814
CAISO,1,20263214,800
CAISO,1,20263215,1309
CAISO,1,20263216,985
CAISO,1,20263217,1151
CAISO,1,20263218,955
CAISO,1,20263219,308
CAISO,1,20263220,212
CAISO,1,20263221,213
CAISO,1,20263222,200
CAISO,1,20263223,192
CAISO,1,20263224,169
CAISO,1,20263301,164
CAISO,1,20263302,179
CAISO,1,20263303,179
CAISO,1,20263304,187
CAISO,1,20263305,220
CAISO,1,20263306,219
CAISO,1,20263307,568
CAISO,1,20263308,851
CAISO,1,20263309,748
CAISO,1,20263310,850
CAISO,1,20263311,794
CAISO,1,20263312,896
CAISO,1,20263313,809
CAISO,1,20263314,790
CAISO,1,20263315,1160
CAISO,1,20263316,909
CAISO,1,20263317,1087
CAISO,1,20263318,936
CAISO,1,20263319,249
CAISO,1,20263320,180
CAISO,1,20263321,183
CAISO,1,20263322,177
CAISO,1,20263323,171
CAISO,1,20263324,166
CAISO,1,20263401,164
CAISO,1,20263402,179
CAISO,1,20263403,179
CAISO,1,20263404,187
CAISO,1,20263405,220
CAISO,1,20263406,219
CAISO,1,20263407,568
CAISO,1,20263408,851
CAISO,1,20263409,748
CAISO,1,20263410,850
CAISO,1,20263411,794
CAISO,1,20263412,896
CAISO,1,20263413,809
CAISO,1,20263414,790
CAISO,1,20263415,1160
CAISO,1,20263416,909
CAISO,1,20263417,1087
CAISO,1,20263418,936
CAISO,1,20263419,249
CAISO,1,20263420,180
CAISO,1,20263421,183
CAISO,1,20263422,177
CAISO,1,20263423,171
CAISO,1,20263424,166
CAISO,1,20263501,188
CAISO,1,20263502,184
CAISO,1,20263503,182
CAISO,1,20263504,172
CAISO,1,20263505,154
CAISO,1,20263506,272
CAISO,1,20263507,551
CAISO,1,20263508,454
CAISO,1,20263509,448
CAISO,1,20263510,487
CAISO,1,20263511,521
CAISO,1,20263512,590
CAISO,1,20263513,656
CAISO,1,20263514,515
CAISO,1,20263515,604
CAISO,1,20263516,538
CAISO,1,20263517,546
CAISO,1,20263518,580
CAISO,1,20263519,316
CAISO,1,20263520,246
CAISO,1,20263521,244
CAISO,1,20263522,233
CAISO,1,20263523,212
CAISO,1,20263524,204
CAISO,1,20263601,199
CAISO,1,20263602,185
CAISO,1,20263603,184
CAISO,1,20263604,184
CAISO,1,20263605,188
CAISO,1,20263606,193
CAISO,1,20263607,271
CAISO,1,20263608,374
CAISO,1,20263609,450
CAISO,1,20263610,489
CAISO,1,20263611,523
CAISO,1,20263612,592
CAISO,1,20263613,658
CAISO,1,20263614,511
CAISO,1,20263615,597
CAISO,1,20263616,528
CAISO,1,20263617,545
CAISO,1,20263618,929
CAISO,1,20263619,431
CAISO,1,20263620,240
CAISO,1,20263621,236
CAISO,1,20263622,222
CAISO,1,20263623,205
CAISO,1,20263624,197
CAISO,1,20263701,144
CAISO,1,20263702,141
CAISO,1,20263703,140
CAISO,1,20263704,164
CAISO,1,20263705,180
CAISO,1,20263706,196
CAISO,1,20263707,200
CAISO,1,20263708,1151
CAISO,1,20263709,602
CAISO,1,20263710,632
CAISO,1,20263711,544
CAISO,1,20263712,538
CAISO,1,20263713,558
CAISO,1,20263714,735
CAISO,1,20263715,474
CAISO,1,20263716,570
CAISO,1,20263717,1082
CAISO,1,20263718,640
CAISO,1,20263719,207
CAISO,1,20263720,206
CAISO,1,20263721,204
CAISO,1,20263722,195
CAISO,1,20263723,198
CAISO,1,20263724,192
CAISO,1,20300101,196
CAISO,1,20300102,190
CAISO,1,20300103,186
CAISO,1,20300104,183
CAISO,1,20300105,143
CAISO,1,20300106,143
CAISO,1,20300107,143
CAISO,1,20300108,236
CAISO,1,20300109,952
CAISO,1,20300110,1002
CAISO,1,20300111,983
CAISO,1,20300112,1008
CAISO,1,20300113,810
CAISO,1,20300114,1047
CAISO,1,20300115,1615
CAISO,1,20300116,1449
CAISO,1,20300117,1384
CAISO,1,20300118,285
CAISO,1,20300119,208
CAISO,1,20300120,207
CAISO,1,20300121,206
CAISO,1,20300122,209
CAISO,1,20300123,202
CAISO,1,20300124,195
CAISO,1,20300201,190
CAISO,1,20300202,186
CAISO,1,20300203,184
CAISO,1,20300204,183
CAISO,1,20300205,183
CAISO,1,20300206,188
CAISO,1,20300207,195
CAISO,1,20300208,274
