frequency_response_ba,stage_id,timepoint,frequency_response_mw
CAISO,1,20243123,770
CAISO,1,20243124,770
CAISO,1,20243201,770
CAISO,1,20243202,770
CAISO,1,20243203,770
CAISO,1,20243204,770
CAISO,1,20243205,770
CAISO,1,20243206,770
CAISO,1,20243207,770
CAISO,1,20243208,770
CAISO,1,20243209,770
CAISO,1,20243210,770
CAISO,1,20243211,770
CAISO,1,20243212,770
CAISO,1,20243213,770
CAISO,1,20243214,770
CAISO,1,20243215,770
CAISO,1,20243216,770
CAISO,1,20243217,770
CAISO,1,20243218,770
CAISO,1,20243219,770
CAISO,1,20243220,770
CAISO,1,20243221,770
CAISO,1,20243222,770
CAISO,1,20243223,770
CAISO,1,20243224,770
CAISO,1,20243301,770
CAISO,1,20243302,770
CAISO,1,20243303,770
CAISO,1,20243304,770
CAISO,1,20243305,770
CAISO,1,20243306,770
CAISO,1,20243307,770
CAISO,1,20243308,770
CAISO,1,20243309,770
CAISO,1,20243310,770
CAISO,1,20243311,770
CAISO,1,20243312,770
CAISO,1,20243313,770
CAISO,1,20243314,770
CAISO,1,20243315,770
CAISO,1,20243316,770
CAISO,1,20243317,770
CAISO,1,20243318,770
CAISO,1,20243319,770
CAISO,1,20243320,770
CAISO,1,20243321,770
CAISO,1,20243322,770
CAISO,1,20243323,770
CAISO,1,20243324,770
CAISO,1,20243401,770
CAISO,1,20243402,770
CAISO,1,20243403,770
CAISO,1,20243404,770
CAISO,1,20243405,770
CAISO,1,20243406,770
CAISO,1,20243407,770
CAISO,1,20243408,770
CAISO,1,20243409,770
CAISO,1,20243410,770
CAISO,1,20243411,770
CAISO,1,20243412,770
CAISO,1,20243413,770
CAISO,1,20243414,770
CAISO,1,20243415,770
CAISO,1,20243416,770
CAISO,1,20243417,770
CAISO,1,20243418,770
CAISO,1,20243419,770
CAISO,1,20243420,770
CAISO,1,20243421,770
CAISO,1,20243422,770
CAISO,1,20243423,770
CAISO,1,20243424,770
CAISO,1,20243501,770
CAISO,1,20243502,770
CAISO,1,20243503,770
CAISO,1,20243504,770
CAISO,1,20243505,770
CAISO,1,20243506,770
CAISO,1,20243507,770
CAISO,1,20243508,770
CAISO,1,20243509,770
CAISO,1,20243510,770
CAISO,1,20243511,770
CAISO,1,20243512,770
CAISO,1,20243513,770
CAISO,1,20243514,770
CAISO,1,20243515,770
CAISO,1,20243516,770
CAISO,1,20243517,770
CAISO,1,20243518,770
CAISO,1,20243519,770
CAISO,1,20243520,770
CAISO,1,20243521,770
CAISO,1,20243522,770
CAISO,1,20243523,770
CAISO,1,20243524,770
CAISO,1,20243601,770
CAISO,1,20243602,770
CAISO,1,20243603,770
CAISO,1,20243604,770
CAISO,1,20243605,770
CAISO,1,20243606,770
CAISO,1,20243607,770
CAISO,1,20243608,770
CAISO,1,20243609,770
CAISO,1,20243610,770
CAISO,1,20243611,770
CAISO,1,20243612,770
CAISO,1,20243613,770
CAISO,1,20243614,770
CAISO,1,20243615,770
CAISO,1,20243616,770
CAISO,1,20243617,770
CAISO,1,20243618,770
CAISO,1,20243619,770
CAISO,1,20243620,770
CAISO,1,20243621,770
CAISO,1,20243622,770
CAISO,1,20243623,770
CAISO,1,20243624,770
CAISO,1,20243701,770
CAISO,1,20243702,770
CAISO,1,20243703,770
CAISO,1,20243704,770
CAISO,1,20243705,770
CAISO,1,20243706,770
CAISO,1,20243707,770
CAISO,1,20243708,770
CAISO,1,20243709,770
CAISO,1,20243710,770
CAISO,1,20243711,770
CAISO,1,20243712,770
CAISO,1,20243713,770
CAISO,1,20243714,770
CAISO,1,20243715,770
CAISO,1,20243716,770
CAISO,1,20243717,770
CAISO,1,20243718,770
CAISO,1,20243719,770
CAISO,1,20243720,770
CAISO,1,20243721,770
CAISO,1,20243722,770
CAISO,1,20243723,770
CAISO,1,20243724,770
CAISO,1,20260101,770
CAISO,1,20260102,770
CAISO,1,20260103,770
CAISO,1,20260104,770
CAISO,1,20260105,770
CAISO,1,20260106,770
CAISO,1,20260107,770
CAISO,1,20260108,770
CAISO,1,20260109,770
CAISO,1,20260110,770
CAISO,1,20260111,770
CAISO,1,20260112,770
CAISO,1,20260113,770
CAISO,1,20260114,770
CAISO,1,20260115,770
CAISO,1,20260116,770
CAISO,1,20260117,770
CAISO,1,20260118,770
CAISO,1,20260119,770
CAISO,1,20260120,770
CAISO,1,20260121,770
CAISO,1,20260122,770
CAISO,1,20260123,770
CAISO,1,20260124,770
CAISO,1,20260201,770
CAISO,1,20260202,770
CAISO,1,20260203,770
CAISO,1,20260204,770
CAISO,1,20260205,770
CAISO,1,20260206,770
CAISO,1,20260207,770
CAISO,1,20260208,770
CAISO,1,20260209,770
CAISO,1,20260210,770
CAISO,1,20260211,770
CAISO,1,20260212,770
CAISO,1,20260213,770
CAISO,1,20260214,770
CAISO,1,20260215,770
CAISO,1,20260216,770
CAISO,1,20260217,770
CAISO,1,20260218,770
CAISO,1,20260219,770
CAISO,1,20260220,770
CAISO,1,20260221,770
CAISO,1,20260222,770
CAISO,1,20260223,770
CAISO,1,20260224,770
CAISO,1,20260301,770
CAISO,1,20260302,770
CAISO,1,20260303,770
CAISO,1,20260304,770
CAISO,1,20260305,770
CAISO,1,20260306,770
CAISO,1,20260307,770
CAISO,1,20260308,770
CAISO,1,20260309,770
CAISO,1,20260310,770
CAISO,1,20260311,770
CAISO,1,20260312,770
CAISO,1,20260313,770
CAISO,1,20260314,770
CAISO,1,20260315,770
CAISO,1,20260316,770
CAISO,1,20260317,770
CAISO,1,20260318,770
CAISO,1,20260319,770
CAISO,1,20260320,770
CAISO,1,20260321,770
CAISO,1,20260322,770
CAISO,1,20260323,770
CAISO,1,20260324,770
CAISO,1,20260401,770
CAISO,1,20260402,770
CAISO,1,20260403,770
CAISO,1,20260404,770
CAISO,1,20260405,770
CAISO,1,20260406,770
CAISO,1,20260407,770
CAISO,1,20260408,770
CAISO,1,20260409,770
CAISO,1,20260410,770
CAISO,1,20260411,770
CAISO,1,20260412,770
CAISO,1,20260413,770
CAISO,1,20260414,770
CAISO,1,20260415,770
CAISO,1,20260416,770
CAISO,1,20260417,770
CAISO,1,20260418,770
CAISO,1,20260419,770
CAISO,1,20260420,770
CAISO,1,20260421,770
CAISO,1,20260422,770
CAISO,1,20260423,770
CAISO,1,20260424,770
CAISO,1,20260501,770
CAISO,1,20260502,770
CAISO,1,20260503,770
CAISO,1,20260504,770
CAISO,1,20260505,770
CAISO,1,20260506,770
CAISO,1,20260507,770
CAISO,1,20260508,770
CAISO,1,20260509,770
CAISO,1,20260510,770
CAISO,1,20260511,770
CAISO,1,20260512,770
CAISO,1,20260513,770
CAISO,1,20260514,770
CAISO,1,20260515,770
CAISO,1,20260516,770
CAISO,1,20260517,770
CAISO,1,20260518,770
CAISO,1,20260519,770
CAISO,1,20260520,770
CAISO,1,20260521,770
CAISO,1,20260522,770
CAISO,1,20260523,770
CAISO,1,20260524,770
CAISO,1,20260601,770
CAISO,1,20260602,770
CAISO,1,20260603,770
CAISO,1,20260604,770
CAISO,1,20260605,770
CAISO,1,20260606,770
CAISO,1,20260607,770
CAISO,1,20260608,770
CAISO,1,20260609,770
CAISO,1,20260610,770
CAISO,1,20260611,770
CAISO,1,20260612,770
CAISO,1,20260613,770
CAISO,1,20260614,770
CAISO,1,20260615,770
CAISO,1,20260616,770
CAISO,1,20260617,770
CAISO,1,20260618,770
CAISO,1,20260619,770
CAISO,1,20260620,770
CAISO,1,20260621,770
CAISO,1,20260622,770
CAISO,1,20260623,770
CAISO,1,20260624,770
CAISO,1,20260701,770
CAISO,1,20260702,770
CAISO,1,20260703,770
CAISO,1,20260704,770
CAISO,1,20260705,770
CAISO,1,20260706,770
CAISO,1,20260707,770
CAISO,1,20260708,770
CAISO,1,20260709,770
CAISO,1,20260710,770
CAISO,1,20260711,770
CAISO,1,20260712,770
CAISO,1,20260713,770
CAISO,1,20260714,770
CAISO,1,20260715,770
CAISO,1,20260716,770
CAISO,1,20260717,770
CAISO,1,20260718,770
CAISO,1,20260719,770
CAISO,1,20260720,770
CAISO,1,20260721,770
CAISO,1,20260722,770
CAISO,1,20260723,770
CAISO,1,20260724,770
CAISO,1,20260801,770
CAISO,1,20260802,770
CAISO,1,20260803,770
CAISO,1,20260804,770
CAISO,1,20260805,770
CAISO,1,20260806,770
CAISO,1,20260807,770
CAISO,1,20260808,770
CAISO,1,20260809,770
CAISO,1,20260810,770
CAISO,1,20260811,770
CAISO,1,20260812,770
CAISO,1,20260813,770
CAISO,1,20260814,770
CAISO,1,20260815,770
CAISO,1,20260816,770
CAISO,1,20260817,770
CAISO,1,20260818,770
CAISO,1,20260819,770
CAISO,1,20260820,770
CAISO,1,20260821,770
CAISO,1,20260822,770
CAISO,1,20260823,770
CAISO,1,20260824,770
CAISO,1,20260901,770
CAISO,1,20260902,770
CAISO,1,20260903,770
CAISO,1,20260904,770
CAISO,1,20260905,770
CAISO,1,20260906,770
CAISO,1,20260907,770
CAISO,1,20260908,770
CAISO,1,20260909,770
CAISO,1,20260910,770
CAISO,1,20260911,770
CAISO,1,20260912,770
CAISO,1,20260913,770
CAISO,1,20260914,770
CAISO,1,20260915,770
CAISO,1,20260916,770
CAISO,1,20260917,770
CAISO,1,20260918,770
CAISO,1,20260919,770
CAISO,1,20260920,770
CAISO,1,20260921,770
CAISO,1,20260922,770
CAISO,1,20260923,770
CAISO,1,20260924,770
CAISO,1,20261001,770
CAISO,1,20261002,770
CAISO,1,20261003,770
CAISO,1,20261004,770
CAISO,1,20261005,770
CAISO,1,20261006,770
CAISO,1,20261007,770
CAISO,1,20261008,770
CAISO,1,20261009,770
CAISO,1,20261010,770
CAISO,1,20261011,770
CAISO,1,20261012,770
CAISO,1,20261013,770
CAISO,1,20261014,770
CAISO,1,20261015,770
CAISO,1,20261016,770
CAISO,1,20261017,770
CAISO,1,20261018,770
CAISO,1,20261019,770
CAISO,1,20261020,770
CAISO,1,20261021,770
CAISO,1,20261022,770
CAISO,1,20261023,770
CAISO,1,20261024,770
CAISO,1,20261101,770
CAISO,1,20261102,770
CAISO,1,20261103,770
CAISO,1,20261104,770
CAISO,1,20261105,770
CAISO,1,20261106,770
CAISO,1,20261107,770
CAISO,1,20261108,770
CAISO,1,20261109,770
CAISO,1,20261110,770
CAISO,1,20261111,770
CAISO,1,20261112,770
CAISO,1,20261113,770
CAISO,1,20261114,770
CAISO,1,20261115,770
CAISO,1,20261116,770
CAISO,1,20261117,770
CAISO,1,20261118,770
CAISO,1,20261119,770
CAISO,1,20261120,770
CAISO,1,20261121,770
CAISO,1,20261122,770
CAISO,1,20261123,770
CAISO,1,20261124,770
CAISO,1,20261201,770
CAISO,1,20261202,770
CAISO,1,20261203,770
CAISO,1,20261204,770
CAISO,1,20261205,770
CAISO,1,20261206,770
CAISO,1,20261207,770
CAISO,1,20261208,770
CAISO,1,20261209,770
CAISO,1,20261210,770
CAISO,1,20261211,770
CAISO,1,20261212,770
CAISO,1,20261213,770
CAISO,1,20261214,770
CAISO,1,20261215,770
CAISO,1,20261216,770
CAISO,1,20261217,770
CAISO,1,20261218,770
CAISO,1,20261219,770
CAISO,1,20261220,770
CAISO,1,20261221,770
CAISO,1,20261222,770
CAISO,1,20261223,770
CAISO,1,20261224,770
CAISO,1,20261301,770
CAISO,1,20261302,770
CAISO,1,20261303,770
CAISO,1,20261304,770
CAISO,1,20261305,770
CAISO,1,20261306,770
CAISO,1,20261307,770
CAISO,1,20261308,770
CAISO,1,20261309,770
CAISO,1,20261310,770
CAISO,1,20261311,770
CAISO,1,20261312,770
CAISO,1,20261313,770
CAISO,1,20261314,770
CAISO,1,20261315,770
CAISO,1,20261316,770
CAISO,1,20261317,770
CAISO,1,20261318,770
CAISO,1,20261319,770
CAISO,1,20261320,770
CAISO,1,20261321,770
CAISO,1,20261322,770
CAISO,1,20261323,770
CAISO,1,20261324,770
CAISO,1,20261401,770
CAISO,1,20261402,770
CAISO,1,20261403,770
CAISO,1,20261404,770
CAISO,1,20261405,770
CAISO,1,20261406,770
CAISO,1,20261407,770
CAISO,1,20261408,770
CAISO,1,20261409,770
CAISO,1,20261410,770
CAISO,1,20261411,770
CAISO,1,20261412,770
CAISO,1,20261413,770
CAISO,1,20261414,770
CAISO,1,20261415,770
CAISO,1,20261416,770
CAISO,1,20261417,770
CAISO,1,20261418,770
CAISO,1,20261419,770
CAISO,1,20261420,770
CAISO,1,20261421,770
CAISO,1,20261422,770
CAISO,1,20261423,770
CAISO,1,20261424,770
CAISO,1,20261501,770
CAISO,1,20261502,770
CAISO,1,20261503,770
CAISO,1,20261504,770
CAISO,1,20261505,770
CAISO,1,20261506,770
CAISO,1,20261507,770
CAISO,1,20261508,770
CAISO,1,20261509,770
CAISO,1,20261510,770
CAISO,1,20261511,770
CAISO,1,20261512,770
CAISO,1,20261513,770
CAISO,1,20261514,770
CAISO,1,20261515,770
CAISO,1,20261516,770
CAISO,1,20261517,770
CAISO,1,20261518,770
CAISO,1,20261519,770
CAISO,1,20261520,770
CAISO,1,20261521,770
CAISO,1,20261522,770
CAISO,1,20261523,770
CAISO,1,20261524,770
CAISO,1,20261601,770
CAISO,1,20261602,770
CAISO,1,20261603,770
CAISO,1,20261604,770
CAISO,1,20261605,770
CAISO,1,20261606,770
CAISO,1,20261607,770
CAISO,1,20261608,770
CAISO,1,20261609,770
CAISO,1,20261610,770
CAISO,1,20261611,770
CAISO,1,20261612,770
CAISO,1,20261613,770
CAISO,1,20261614,770
CAISO,1,20261615,770
CAISO,1,20261616,770
CAISO,1,20261617,770
CAISO,1,20261618,770
CAISO,1,20261619,770
CAISO,1,20261620,770
CAISO,1,20261621,770
CAISO,1,20261622,770
CAISO,1,20261623,770
CAISO,1,20261624,770
CAISO,1,20261701,770
CAISO,1,20261702,770
CAISO,1,20261703,770
CAISO,1,20261704,770
CAISO,1,20261705,770
CAISO,1,20261706,770
CAISO,1,20261707,770
CAISO,1,20261708,770
CAISO,1,20261709,770
CAISO,1,20261710,770
CAISO,1,20261711,770
CAISO,1,20261712,770
CAISO,1,20261713,770
CAISO,1,20261714,770
CAISO,1,20261715,770
CAISO,1,20261716,770
CAISO,1,20261717,770
CAISO,1,20261718,770
CAISO,1,20261719,770
CAISO,1,20261720,770
CAISO,1,20261721,770
CAISO,1,20261722,770
CAISO,1,20261723,770
CAISO,1,20261724,770
CAISO,1,20261801,770
CAISO,1,20261802,770
CAISO,1,20261803,770
CAISO,1,20261804,770
CAISO,1,20261805,770
CAISO,1,20261806,770
CAISO,1,20261807,770
CAISO,1,20261808,770
CAISO,1,20261809,770
CAISO,1,20261810,770
CAISO,1,20261811,770
CAISO,1,20261812,770
CAISO,1,20261813,770
CAISO,1,20261814,770
CAISO,1,20261815,770
CAISO,1,20261816,770
CAISO,1,20261817,770
CAISO,1,20261818,770
CAISO,1,20261819,770
CAISO,1,20261820,770
CAISO,1,20261821,770
CAISO,1,20261822,770
CAISO,1,20261823,770
CAISO,1,20261824,770
CAISO,1,20261901,770
CAISO,1,20261902,770
CAISO,1,20261903,770
CAISO,1,20261904,770
CAISO,1,20261905,770
CAISO,1,20261906,770
CAISO,1,20261907,770
CAISO,1,20261908,770
CAISO,1,20261909,770
CAISO,1,20261910,770
CAISO,1,20261911,770
CAISO,1,20261912,770
CAISO,1,20261913,770
CAISO,1,20261914,770
CAISO,1,20261915,770
CAISO,1,20261916,770
CAISO,1,20261917,770
CAISO,1,20261918,770
CAISO,1,20261919,770
CAISO,1,20261920,770
CAISO,1,20261921,770
CAISO,1,20261922,770
CAISO,1,20261923,770
CAISO,1,20261924,770
CAISO,1,20262001,770
CAISO,1,20262002,770
CAISO,1,20262003,770
CAISO,1,20262004,770
CAISO,1,20262005,770
CAISO,1,20262006,770
CAISO,1,20262007,770
CAISO,1,20262008,770
CAISO,1,20262009,770
CAISO,1,20262010,770
CAISO,1,20262011,770
CAISO,1,20262012,770
CAISO,1,20262013,770
CAISO,1,20262014,770
CAISO,1,20262015,770
CAISO,1,20262016,770
CAISO,1,20262017,770
CAISO,1,20262018,770
CAISO,1,20262019,770
CAISO,1,20262020,770
CAISO,1,20262021,770
CAISO,1,20262022,770
CAISO,1,20262023,770
CAISO,1,20262024,770
CAISO,1,20262101,770
CAISO,1,20262102,770
CAISO,1,20262103,770
CAISO,1,20262104,770
CAISO,1,20262105,770
CAISO,1,20262106,770
CAISO,1,20262107,770
CAISO,1,20262108,770
CAISO,1,20262109,770
CAISO,1,20262110,770
CAISO,1,20262111,770
CAISO,1,20262112,770
CAISO,1,20262113,770
CAISO,1,20262114,770
CAISO,1,20262115,770
CAISO,1,20262116,770
CAISO,1,20262117,770
CAISO,1,20262118,770
CAISO,1,20262119,770
CAISO,1,20262120,770
CAISO,1,20262121,770
CAISO,1,20262122,770
CAISO,1,20262123,770
CAISO,1,20262124,770
CAISO,1,20262201,770
CAISO,1,20262202,770
CAISO,1,20262203,770
CAISO,1,20262204,770
CAISO,1,20262205,770
CAISO,1,20262206,770
CAISO,1,20262207,770
CAISO,1,20262208,770
CAISO,1,20262209,770
CAISO,1,20262210,770
CAISO,1,20262211,770
CAISO,1,20262212,770
CAISO,1,20262213,770
CAISO,1,20262214,770
CAISO,1,20262215,770
CAISO,1,20262216,770
CAISO,1,20262217,770
CAISO,1,20262218,770
CAISO,1,20262219,770
CAISO,1,20262220,770
CAISO,1,20262221,770
CAISO,1,20262222,770
CAISO,1,20262223,770
CAISO,1,20262224,770
CAISO,1,20262301,770
CAISO,1,20262302,770
CAISO,1,20262303,770
CAISO,1,20262304,770
CAISO,1,20262305,770
CAISO,1,20262306,770
CAISO,1,20262307,770
CAISO,1,20262308,770
CAISO,1,20262309,770
CAISO,1,20262310,770
CAISO,1,20262311,770
CAISO,1,20262312,770
CAISO,1,20262313,770
CAISO,1,20262314,770
CAISO,1,20262315,770
CAISO,1,20262316,770
CAISO,1,20262317,770
CAISO,1,20262318,770
CAISO,1,20262319,770
CAISO,1,20262320,770
CAISO,1,20262321,770
CAISO,1,20262322,770
CAISO,1,20262323,770
CAISO,1,20262324,770
CAISO,1,20262401,770
CAISO,1,20262402,770
CAISO,1,20262403,770
CAISO,1,20262404,770
CAISO,1,20262405,770
CAISO,1,20262406,770
CAISO,1,20262407,770
CAISO,1,20262408,770
CAISO,1,20262409,770
CAISO,1,20262410,770
CAISO,1,20262411,770
CAISO,1,20262412,770
CAISO,1,20262413,770
CAISO,1,20262414,770
CAISO,1,20262415,770
CAISO,1,20262416,770
CAISO,1,20262417,770
CAISO,1,20262418,770
CAISO,1,20262419,770
CAISO,1,20262420,770
CAISO,1,20262421,770
CAISO,1,20262422,770
CAISO,1,20262423,770
CAISO,1,20262424,770
CAISO,1,20262501,770
CAISO,1,20262502,770
CAISO,1,20262503,770
CAISO,1,20262504,770
CAISO,1,20262505,770
CAISO,1,20262506,770
CAISO,1,20262507,770
CAISO,1,20262508,770
CAISO,1,20262509,770
CAISO,1,20262510,770
CAISO,1,20262511,770
CAISO,1,20262512,770
CAISO,1,20262513,770
CAISO,1,20262514,770
CAISO,1,20262515,770
CAISO,1,20262516,770
CAISO,1,20262517,770
CAISO,1,20262518,770
CAISO,1,20262519,770
CAISO,1,20262520,770
CAISO,1,20262521,770
CAISO,1,20262522,770
CAISO,1,20262523,770
CAISO,1,20262524,770
CAISO,1,20262601,770
CAISO,1,20262602,770
CAISO,1,20262603,770
CAISO,1,20262604,770
CAISO,1,20262605,770
CAISO,1,20262606,770
CAISO,1,20262607,770
CAISO,1,20262608,770
CAISO,1,20262609,770
CAISO,1,20262610,770
CAISO,1,20262611,770
CAISO,1,20262612,770
CAISO,1,20262613,770
CAISO,1,20262614,770
CAISO,1,20262615,770
CAISO,1,20262616,770
CAISO,1,20262617,770
CAISO,1,20262618,770
CAISO,1,20262619,770
CAISO,1,20262620,770
CAISO,1,20262621,770
CAISO,1,20262622,770
CAISO,1,20262623,770
CAISO,1,20262624,770
CAISO,1,20262701,770
CAISO,1,20262702,770
CAISO,1,20262703,770
CAISO,1,20262704,770
CAISO,1,20262705,770
CAISO,1,20262706,770
CAISO,1,20262707,770
CAISO,1,20262708,770
CAISO,1,20262709,770
CAISO,1,20262710,770
CAISO,1,20262711,770
CAISO,1,20262712,770
CAISO,1,20262713,770
CAISO,1,20262714,770
CAISO,1,20262715,770
CAISO,1,20262716,770
CAISO,1,20262717,770
CAISO,1,20262718,770
CAISO,1,20262719,770
CAISO,1,20262720,770
CAISO,1,20262721,770
CAISO,1,20262722,770
CAISO,1,20262723,770
CAISO,1,20262724,770
CAISO,1,20262801,770
CAISO,1,20262802,770
CAISO,1,20262803,770
CAISO,1,20262804,770
CAISO,1,20262805,770
CAISO,1,20262806,770
CAISO,1,20262807,770
CAISO,1,20262808,770
CAISO,1,20262809,770
CAISO,1,20262810,770
CAISO,1,20262811,770
CAISO,1,20262812,770
CAISO,1,20262813,770
CAISO,1,20262814,770
CAISO,1,20262815,770
CAISO,1,20262816,770
CAISO,1,20262817,770
CAISO,1,20262818,770
CAISO,1,20262819,770
CAISO,1,20262820,770
CAISO,1,20262821,770
CAISO,1,20262822,770
CAISO,1,20262823,770
CAISO,1,20262824,770
CAISO,1,20262901,770
CAISO,1,20262902,770
CAISO,1,20262903,770
CAISO,1,20262904,770
CAISO,1,20262905,770
CAISO,1,20262906,770
CAISO,1,20262907,770
CAISO,1,20262908,770
CAISO,1,20262909,770
CAISO,1,20262910,770
CAISO,1,20262911,770
CAISO,1,20262912,770
CAISO,1,20262913,770
CAISO,1,20262914,770
CAISO,1,20262915,770
CAISO,1,20262916,770
CAISO,1,20262917,770
CAISO,1,20262918,770
CAISO,1,20262919,770
CAISO,1,20262920,770
CAISO,1,20262921,770
CAISO,1,20262922,770
CAISO,1,20262923,770
CAISO,1,20262924,770
CAISO,1,20263001,770
CAISO,1,20263002,770
CAISO,1,20263003,770
CAISO,1,20263004,770
CAISO,1,20263005,770
CAISO,1,20263006,770
CAISO,1,20263007,770
CAISO,1,20263008,770
CAISO,1,20263009,770
CAISO,1,20263010,770
CAISO,1,20263011,770
CAISO,1,20263012,770
CAISO,1,20263013,770
CAISO,1,20263014,770
CAISO,1,20263015,770
CAISO,1,20263016,770
CAISO,1,20263017,770
CAISO,1,20263018,770
CAISO,1,20263019,770
CAISO,1,20263020,770
CAISO,1,20263021,770
CAISO,1,20263022,770
CAISO,1,20263023,770
CAISO,1,20263024,770
CAISO,1,20263101,770
CAISO,1,20263102,770
CAISO,1,20263103,770
CAISO,1,20263104,770
CAISO,1,20263105,770
CAISO,1,20263106,770
CAISO,1,20263107,770
CAISO,1,20263108,770
CAISO,1,20263109,770
CAISO,1,20263110,770
CAISO,1,20263111,770
CAISO,1,20263112,770
CAISO,1,20263113,770
CAISO,1,20263114,770
CAISO,1,20263115,770
CAISO,1,20263116,770
CAISO,1,20263117,770
CAISO,1,20263118,770
CAISO,1,20263119,770
CAISO,1,20263120,770
CAISO,1,20263121,770
CAISO,1,20263122,770
CAISO,1,20263123,770
CAISO,1,20263124,770
CAISO,1,20263201,770
CAISO,1,20263202,770
CAISO,1,20263203,770
CAISO,1,20263204,770
CAISO,1,20263205,770
CAISO,1,20263206,770
CAISO,1,20263207,770
CAISO,1,20263208,770
CAISO,1,20263209,770
CAISO,1,20263210,770
CAISO,1,20263211,770
CAISO,1,20263212,770
CAISO,1,20263213,770
CAISO,1,20263214,770
CAISO,1,20263215,770
CAISO,1,20263216,770
CAISO,1,20263217,770
CAISO,1,20263218,770
CAISO,1,20263219,770
CAISO,1,20263220,770
CAISO,1,20263221,770
CAISO,1,20263222,770
CAISO,1,20263223,770
CAISO,1,20263224,770
CAISO,1,20263301,770
CAISO,1,20263302,770
CAISO,1,20263303,770
CAISO,1,20263304,770
CAISO,1,20263305,770
CAISO,1,20263306,770
CAISO,1,20263307,770
CAISO,1,20263308,770
CAISO,1,20263309,770
CAISO,1,20263310,770
CAISO,1,20263311,770
CAISO,1,20263312,770
CAISO,1,20263313,770
CAISO,1,20263314,770
CAISO,1,20263315,770
CAISO,1,20263316,770
CAISO,1,20263317,770
CAISO,1,20263318,770
CAISO,1,20263319,770
CAISO,1,20263320,770
CAISO,1,20263321,770
CAISO,1,20263322,770
CAISO,1,20263323,770
CAISO,1,20263324,770
CAISO,1,20263401,770
CAISO,1,20263402,770
CAISO,1,20263403,770
CAISO,1,20263404,770
CAISO,1,20263405,770
CAISO,1,20263406,770
CAISO,1,20263407,770
CAISO,1,20263408,770
CAISO,1,20263409,770
CAISO,1,20263410,770
CAISO,1,20263411,770
CAISO,1,20263412,770
CAISO,1,20263413,770
CAISO,1,20263414,770
CAISO,1,20263415,770
CAISO,1,20263416,770
CAISO,1,20263417,770
CAISO,1,20263418,770
CAISO,1,20263419,770
CAISO,1,20263420,770
CAISO,1,20263421,770
CAISO,1,20263422,770
CAISO,1,20263423,770
CAISO,1,20263424,770
CAISO,1,20263501,770
CAISO,1,20263502,770
CAISO,1,20263503,770
CAISO,1,20263504,770
CAISO,1,20263505,770
CAISO,1,20263506,770
CAISO,1,20263507,770
CAISO,1,20263508,770
CAISO,1,20263509,770
CAISO,1,20263510,770
CAISO,1,20263511,770
CAISO,1,20263512,770
CAISO,1,20263513,770
CAISO,1,20263514,770
CAISO,1,20263515,770
CAISO,1,20263516,770
CAISO,1,20263517,770
CAISO,1,20263518,770
CAISO,1,20263519,770
CAISO,1,20263520,770
CAISO,1,20263521,770
CAISO,1,20263522,770
CAISO,1,20263523,770
CAISO,1,20263524,770
CAISO,1,20263601,770
CAISO,1,20263602,770
CAISO,1,20263603,770
CAISO,1,20263604,770
CAISO,1,20263605,770
CAISO,1,20263606,770
CAISO,1,20263607,770
CAISO,1,20263608,770
CAISO,1,20263609,770
CAISO,1,20263610,770
CAISO,1,20263611,770
CAISO,1,20263612,770
CAISO,1,20263613,770
CAISO,1,20263614,770
CAISO,1,20263615,770
CAISO,1,20263616,770
CAISO,1,20263617,770
CAISO,1,20263618,770
CAISO,1,20263619,770
CAISO,1,20263620,770
CAISO,1,20263621,770
CAISO,1,20263622,770
CAISO,1,20263623,770
CAISO,1,20263624,770
CAISO,1,20263701,770
CAISO,1,20263702,770
CAISO,1,20263703,770
CAISO,1,20263704,770
CAISO,1,20263705,770
CAISO,1,20263706,770
CAISO,1,20263707,770
CAISO,1,20263708,770
CAISO,1,20263709,770
CAISO,1,20263710,770
CAISO,1,20263711,770
CAISO,1,20263712,770
CAISO,1,20263713,770
CAISO,1,20263714,770
CAISO,1,20263715,770
CAISO,1,20263716,770
CAISO,1,20263717,770
CAISO,1,20263718,770
CAISO,1,20263719,770
CAISO,1,20263720,770
CAISO,1,20263721,770
CAISO,1,20263722,770
CAISO,1,20263723,770
CAISO,1,20263724,770
CAISO,1,20300101,770
CAISO,1,20300102,770
CAISO,1,20300103,770
CAISO,1,20300104,770
CAISO,1,20300105,770
CAISO,1,20300106,770
CAISO,1,20300107,770
CAISO,1,20300108,770
CAISO,1,20300109,770
CAISO,1,20300110,770
CAISO,1,20300111,770
CAISO,1,20300112,770
CAISO,1,20300113,770
CAISO,1,20300114,770
CAISO,1,20300115,770
CAISO,1,20300116,770
CAISO,1,20300117,770
CAISO,1,20300118,770
CAISO,1,20300119,770
CAISO,1,20300120,770
CAISO,1,20300121,770
CAISO,1,20300122,770
CAISO,1,20300123,770
CAISO,1,20300124,770
CAISO,1,20300201,770
CAISO,1,20300202,770
CAISO,1,20300203,770
CAISO,1,20300204,770
CAISO,1,20300205,770
CAISO,1,20300206,770
CAISO,1,20300207,770
CAISO,1,20300208,770
CAISO,1,20300209,770
CAISO,1,20300210,770
CAISO,1,20300211,770
CAISO,1,20300212,770
CAISO,1,20300213,770
CAISO,1,20300214,770
CAISO,1,20300215,770
CAISO,1,20300216,770
