lf_reserves_up_ba,stage_id,timepoint,lf_reserves_up_mw
CAISO,1,20241915,3594
CAISO,1,20241916,4043
CAISO,1,20241917,3173
CAISO,1,20241918,2894
CAISO,1,20241919,2990
CAISO,1,20241920,2563
CAISO,1,20241921,1826
CAISO,1,20241922,1655
CAISO,1,20241923,1769
CAISO,1,20241924,1886
CAISO,1,20242001,2068
CAISO,1,20242002,1876
CAISO,1,20242003,1759
CAISO,1,20242004,1966
CAISO,1,20242005,2489
CAISO,1,20242006,2838
CAISO,1,20242007,2672
CAISO,1,20242008,3251
CAISO,1,20242009,3509
CAISO,1,20242010,2617
CAISO,1,20242011,1600
CAISO,1,20242012,1479
CAISO,1,20242013,1842
CAISO,1,20242014,2459
CAISO,1,20242015,3594
CAISO,1,20242016,4043
CAISO,1,20242017,3173
CAISO,1,20242018,2894
CAISO,1,20242019,2990
CAISO,1,20242020,2563
CAISO,1,20242021,1826
CAISO,1,20242022,1655
CAISO,1,20242023,1769
CAISO,1,20242024,1886
CAISO,1,20242101,2068
CAISO,1,20242102,1876
CAISO,1,20242103,1759
CAISO,1,20242104,1966
CAISO,1,20242105,2489
CAISO,1,20242106,2838
CAISO,1,20242107,2672
CAISO,1,20242108,3251
CAISO,1,20242109,3509
CAISO,1,20242110,2617
CAISO,1,20242111,1600
CAISO,1,20242112,1479
CAISO,1,20242113,1842
CAISO,1,20242114,2459
CAISO,1,20242115,3594
CAISO,1,20242116,4043
CAISO,1,20242117,3173
CAISO,1,20242118,2894
CAISO,1,20242119,2990
CAISO,1,20242120,2563
CAISO,1,20242121,1826
CAISO,1,20242122,1655
CAISO,1,20242123,1769
CAISO,1,20242124,1886
CAISO,1,20242201,1795
CAISO,1,20242202,1941
CAISO,1,20242203,2147
CAISO,1,20242204,2220
CAISO,1,20242205,2872
CAISO,1,20242206,3254
CAISO,1,20242207,3384
CAISO,1,20242208,2822
CAISO,1,20242209,1829
CAISO,1,20242210,1327
CAISO,1,20242211,1431
CAISO,1,20242212,1411
CAISO,1,20242213,1750
CAISO,1,20242214,2223
CAISO,1,20242215,2634
CAISO,1,20242216,1668
CAISO,1,20242217,1497
CAISO,1,20242218,2457
CAISO,1,20242219,2922
CAISO,1,20242220,2534
CAISO,1,20242221,1805
CAISO,1,20242222,1582
CAISO,1,20242223,1726
CAISO,1,20242224,1763
CAISO,1,20242301,1795
CAISO,1,20242302,1941
CAISO,1,20242303,2147
CAISO,1,20242304,2220
CAISO,1,20242305,2872
CAISO,1,20242306,3254
CAISO,1,20242307,3384
CAISO,1,20242308,2822
CAISO,1,20242309,1829
CAISO,1,20242310,1327
CAISO,1,20242311,1431
CAISO,1,20242312,1411
CAISO,1,20242313,1750
CAISO,1,20242314,2223
CAISO,1,20242315,2634
CAISO,1,20242316,1668
CAISO,1,20242317,1497
CAISO,1,20242318,2457
CAISO,1,20242319,2922
CAISO,1,20242320,2534
CAISO,1,20242321,1805
CAISO,1,20242322,1582
CAISO,1,20242323,1726
CAISO,1,20242324,1763
CAISO,1,20242401,1755
CAISO,1,20242402,1861
CAISO,1,20242403,1661
CAISO,1,20242404,1635
CAISO,1,20242405,1991
CAISO,1,20242406,2700
CAISO,1,20242407,2814
CAISO,1,20242408,2780
CAISO,1,20242409,3040
CAISO,1,20242410,2579
CAISO,1,20242411,1366
CAISO,1,20242412,844
CAISO,1,20242413,1467
CAISO,1,20242414,2288
CAISO,1,20242415,3194
CAISO,1,20242416,3507
CAISO,1,20242417,2695
CAISO,1,20242418,2934
CAISO,1,20242419,2281
CAISO,1,20242420,1593
CAISO,1,20242421,1398
CAISO,1,20242422,1487
CAISO,1,20242423,1443
CAISO,1,20242424,1539
CAISO,1,20242501,1755
CAISO,1,20242502,1861
CAISO,1,20242503,1661
CAISO,1,20242504,1635
CAISO,1,20242505,1991
CAISO,1,20242506,2700
CAISO,1,20242507,2814
CAISO,1,20242508,2780
CAISO,1,20242509,3040
CAISO,1,20242510,2579
CAISO,1,20242511,1366
CAISO,1,20242512,844
CAISO,1,20242513,1467
CAISO,1,20242514,2288
CAISO,1,20242515,3194
CAISO,1,20242516,3507
CAISO,1,20242517,2695
CAISO,1,20242518,2934
CAISO,1,20242519,2281
CAISO,1,20242520,1593
CAISO,1,20242521,1398
CAISO,1,20242522,1487
CAISO,1,20242523,1443
CAISO,1,20242524,1539
CAISO,1,20242601,1547
CAISO,1,20242602,1561
CAISO,1,20242603,1592
CAISO,1,20242604,1794
CAISO,1,20242605,1824
CAISO,1,20242606,1920
CAISO,1,20242607,2602
CAISO,1,20242608,2906
CAISO,1,20242609,3248
CAISO,1,20242610,3378
CAISO,1,20242611,2193
CAISO,1,20242612,1783
CAISO,1,20242613,1985
CAISO,1,20242614,2942
CAISO,1,20242615,3300
CAISO,1,20242616,3097
CAISO,1,20242617,2616
CAISO,1,20242618,2996
CAISO,1,20242619,2404
CAISO,1,20242620,1917
CAISO,1,20242621,1609
CAISO,1,20242622,1364
CAISO,1,20242623,1446
CAISO,1,20242624,1466
CAISO,1,20242701,1547
CAISO,1,20242702,1561
CAISO,1,20242703,1592
CAISO,1,20242704,1794
CAISO,1,20242705,1824
CAISO,1,20242706,1920
CAISO,1,20242707,2602
CAISO,1,20242708,2906
CAISO,1,20242709,3248
CAISO,1,20242710,3378
CAISO,1,20242711,2193
CAISO,1,20242712,1783
CAISO,1,20242713,1985
CAISO,1,20242714,2942
CAISO,1,20242715,3300
CAISO,1,20242716,3097
CAISO,1,20242717,2616
CAISO,1,20242718,2996
CAISO,1,20242719,2404
CAISO,1,20242720,1917
CAISO,1,20242721,1609
CAISO,1,20242722,1364
CAISO,1,20242723,1446
CAISO,1,20242724,1466
CAISO,1,20242801,1547
CAISO,1,20242802,1561
CAISO,1,20242803,1592
CAISO,1,20242804,1794
CAISO,1,20242805,1824
CAISO,1,20242806,1920
CAISO,1,20242807,2602
CAISO,1,20242808,2906
CAISO,1,20242809,3248
CAISO,1,20242810,3378
CAISO,1,20242811,2193
CAISO,1,20242812,1783
CAISO,1,20242813,1985
CAISO,1,20242814,2942
CAISO,1,20242815,3300
CAISO,1,20242816,3097
CAISO,1,20242817,2616
CAISO,1,20242818,2996
CAISO,1,20242819,2404
CAISO,1,20242820,1917
CAISO,1,20242821,1609
CAISO,1,20242822,1364
CAISO,1,20242823,1446
CAISO,1,20242824,1466
CAISO,1,20242901,2068
CAISO,1,20242902,1876
CAISO,1,20242903,1759
CAISO,1,20242904,1966
CAISO,1,20242905,2489
CAISO,1,20242906,2838
CAISO,1,20242907,2672
CAISO,1,20242908,3251
CAISO,1,20242909,3509
CAISO,1,20242910,2617
CAISO,1,20242911,1600
CAISO,1,20242912,1479
CAISO,1,20242913,1842
CAISO,1,20242914,2459
CAISO,1,20242915,3594
CAISO,1,20242916,4043
CAISO,1,20242917,3173
CAISO,1,20242918,2894
CAISO,1,20242919,2990
CAISO,1,20242920,2563
CAISO,1,20242921,1826
CAISO,1,20242922,1655
CAISO,1,20242923,1769
CAISO,1,20242924,1886
CAISO,1,20243001,2068
CAISO,1,20243002,1876
CAISO,1,20243003,1759
CAISO,1,20243004,1966
CAISO,1,20243005,2489
CAISO,1,20243006,2838
CAISO,1,20243007,2672
CAISO,1,20243008,3251
CAISO,1,20243009,3509
CAISO,1,20243010,2617
CAISO,1,20243011,1600
CAISO,1,20243012,1479
CAISO,1,20243013,1842
CAISO,1,20243014,2459
CAISO,1,20243015,3594
CAISO,1,20243016,4043
CAISO,1,20243017,3173
CAISO,1,20243018,2894
CAISO,1,20243019,2990
CAISO,1,20243020,2563
CAISO,1,20243021,1826
CAISO,1,20243022,1655
CAISO,1,20243023,1769
CAISO,1,20243024,1886
CAISO,1,20243101,2068
CAISO,1,20243102,1876
CAISO,1,20243103,1759
CAISO,1,20243104,1966
CAISO,1,20243105,2489
CAISO,1,20243106,2838
CAISO,1,20243107,2672
CAISO,1,20243108,3251
CAISO,1,20243109,3509
CAISO,1,20243110,2617
CAISO,1,20243111,1600
CAISO,1,20243112,1479
CAISO,1,20243113,1842
CAISO,1,20243114,2459
CAISO,1,20243115,3594
CAISO,1,20243116,4043
CAISO,1,20243117,3173
CAISO,1,20243118,2894
CAISO,1,20243119,2990
CAISO,1,20243120,2563
CAISO,1,20243121,1826
CAISO,1,20243122,1655
CAISO,1,20243123,1769
CAISO,1,20243124,1886
CAISO,1,20243201,2068
CAISO,1,20243202,1876
CAISO,1,20243203,1759
CAISO,1,20243204,1966
CAISO,1,20243205,2489
CAISO,1,20243206,2838
CAISO,1,20243207,2672
CAISO,1,20243208,3251
CAISO,1,20243209,3509
CAISO,1,20243210,2617
CAISO,1,20243211,1600
CAISO,1,20243212,1479
CAISO,1,20243213,1842
CAISO,1,20243214,2459
CAISO,1,20243215,3594
CAISO,1,20243216,4043
CAISO,1,20243217,3173
CAISO,1,20243218,2894
CAISO,1,20243219,2990
CAISO,1,20243220,2563
CAISO,1,20243221,1826
CAISO,1,20243222,1655
CAISO,1,20243223,1769
CAISO,1,20243224,1886
CAISO,1,20243301,2068
CAISO,1,20243302,1876
CAISO,1,20243303,1759
CAISO,1,20243304,1966
CAISO,1,20243305,2489
CAISO,1,20243306,2838
CAISO,1,20243307,2672
CAISO,1,20243308,3251
CAISO,1,20243309,3509
CAISO,1,20243310,2617
CAISO,1,20243311,1600
CAISO,1,20243312,1479
CAISO,1,20243313,1842
CAISO,1,20243314,2459
CAISO,1,20243315,3594
CAISO,1,20243316,4043
CAISO,1,20243317,3173
CAISO,1,20243318,2894
CAISO,1,20243319,2990
CAISO,1,20243320,2563
CAISO,1,20243321,1826
CAISO,1,20243322,1655
CAISO,1,20243323,1769
CAISO,1,20243324,1886
CAISO,1,20243401,2068
CAISO,1,20243402,1876
CAISO,1,20243403,1759
CAISO,1,20243404,1966
CAISO,1,20243405,2489
CAISO,1,20243406,2838
CAISO,1,20243407,2672
CAISO,1,20243408,3251
CAISO,1,20243409,3509
CAISO,1,20243410,2617
CAISO,1,20243411,1600
CAISO,1,20243412,1479
CAISO,1,20243413,1842
CAISO,1,20243414,2459
CAISO,1,20243415,3594
CAISO,1,20243416,4043
CAISO,1,20243417,3173
CAISO,1,20243418,2894
CAISO,1,20243419,2990
CAISO,1,20243420,2563
CAISO,1,20243421,1826
CAISO,1,20243422,1655
CAISO,1,20243423,1769
CAISO,1,20243424,1886
CAISO,1,20243501,1795
CAISO,1,20243502,1941
CAISO,1,20243503,2147
CAISO,1,20243504,2220
CAISO,1,20243505,2872
CAISO,1,20243506,3254
CAISO,1,20243507,3384
CAISO,1,20243508,2822
CAISO,1,20243509,1829
CAISO,1,20243510,1327
CAISO,1,20243511,1431
CAISO,1,20243512,1411
CAISO,1,20243513,1750
CAISO,1,20243514,2223
CAISO,1,20243515,2634
CAISO,1,20243516,1668
CAISO,1,20243517,1497
CAISO,1,20243518,2457
CAISO,1,20243519,2922
CAISO,1,20243520,2534
CAISO,1,20243521,1805
CAISO,1,20243522,1582
CAISO,1,20243523,1726
CAISO,1,20243524,1763
CAISO,1,20243601,1795
CAISO,1,20243602,1941
CAISO,1,20243603,2147
CAISO,1,20243604,2220
CAISO,1,20243605,2872
CAISO,1,20243606,3254
CAISO,1,20243607,3384
CAISO,1,20243608,2822
CAISO,1,20243609,1829
CAISO,1,20243610,1327
CAISO,1,20243611,1431
CAISO,1,20243612,1411
CAISO,1,20243613,1750
CAISO,1,20243614,2223
CAISO,1,20243615,2634
CAISO,1,20243616,1668
CAISO,1,20243617,1497
CAISO,1,20243618,2457
CAISO,1,20243619,2922
CAISO,1,20243620,2534
CAISO,1,20243621,1805
CAISO,1,20243622,1582
CAISO,1,20243623,1726
CAISO,1,20243624,1763
CAISO,1,20243701,1755
CAISO,1,20243702,1861
CAISO,1,20243703,1661
CAISO,1,20243704,1635
CAISO,1,20243705,1991
CAISO,1,20243706,2700
CAISO,1,20243707,2814
CAISO,1,20243708,2780
CAISO,1,20243709,3040
CAISO,1,20243710,2579
CAISO,1,20243711,1366
CAISO,1,20243712,844
CAISO,1,20243713,1467
CAISO,1,20243714,2288
CAISO,1,20243715,3194
CAISO,1,20243716,3507
CAISO,1,20243717,2695
CAISO,1,20243718,2934
CAISO,1,20243719,2281
CAISO,1,20243720,1593
CAISO,1,20243721,1398
CAISO,1,20243722,1487
CAISO,1,20243723,1443
CAISO,1,20243724,1539
CAISO,1,20260101,1635
CAISO,1,20260102,1646
CAISO,1,20260103,1677
CAISO,1,20260104,1884
CAISO,1,20260105,1911
CAISO,1,20260106,2005
CAISO,1,20260107,2811
CAISO,1,20260108,3247
CAISO,1,20260109,3792
CAISO,1,20260110,3935
CAISO,1,20260111,2595
CAISO,1,20260112,2080
CAISO,1,20260113,2316
CAISO,1,20260114,3435
CAISO,1,20260115,3868
CAISO,1,20260116,3606
CAISO,1,20260117,2909
CAISO,1,20260118,3206
CAISO,1,20260119,2511
CAISO,1,20260120,2015
CAISO,1,20260121,1696
CAISO,1,20260122,1445
CAISO,1,20260123,1533
CAISO,1,20260124,1556
CAISO,1,20260201,1635
CAISO,1,20260202,1646
CAISO,1,20260203,1677
CAISO,1,20260204,1884
CAISO,1,20260205,1911
CAISO,1,20260206,2005
CAISO,1,20260207,2811
CAISO,1,20260208,3247
CAISO,1,20260209,3792
CAISO,1,20260210,3935
CAISO,1,20260211,2595
CAISO,1,20260212,2080
CAISO,1,20260213,2316
CAISO,1,20260214,3435
CAISO,1,20260215,3868
CAISO,1,20260216,3606
CAISO,1,20260217,2909
CAISO,1,20260218,3206
CAISO,1,20260219,2511
CAISO,1,20260220,2015
CAISO,1,20260221,1696
CAISO,1,20260222,1445
CAISO,1,20260223,1533
CAISO,1,20260224,1556
CAISO,1,20260301,1635
CAISO,1,20260302,1646
CAISO,1,20260303,1677
CAISO,1,20260304,1884
CAISO,1,20260305,1911
CAISO,1,20260306,2005
CAISO,1,20260307,2811
CAISO,1,20260308,3247
CAISO,1,20260309,3792
CAISO,1,20260310,3935
CAISO,1,20260311,2595
CAISO,1,20260312,2080
CAISO,1,20260313,2316
CAISO,1,20260314,3435
CAISO,1,20260315,3868
CAISO,1,20260316,3606
CAISO,1,20260317,2909
CAISO,1,20260318,3206
CAISO,1,20260319,2511
CAISO,1,20260320,2015
CAISO,1,20260321,1696
CAISO,1,20260322,1445
CAISO,1,20260323,1533
CAISO,1,20260324,1556
CAISO,1,20260401,2180
CAISO,1,20260402,1973
CAISO,1,20260403,1849
CAISO,1,20260404,2064
CAISO,1,20260405,2681
CAISO,1,20260406,3104
CAISO,1,20260407,2984
CAISO,1,20260408,3779
CAISO,1,20260409,4207
CAISO,1,20260410,3090
CAISO,1,20260411,1965
CAISO,1,20260412,1852
CAISO,1,20260413,2227
CAISO,1,20260414,2964
CAISO,1,20260415,4251
CAISO,1,20260416,4711
CAISO,1,20260417,3704
CAISO,1,20260418,3233
CAISO,1,20260419,3238
CAISO,1,20260420,2709
CAISO,1,20260421,1924
CAISO,1,20260422,1755
CAISO,1,20260423,1876
CAISO,1,20260424,1988
CAISO,1,20260501,2180
CAISO,1,20260502,1973
CAISO,1,20260503,1849
CAISO,1,20260504,2064
CAISO,1,20260505,2681
CAISO,1,20260506,3104
CAISO,1,20260507,2984
CAISO,1,20260508,3779
CAISO,1,20260509,4207
CAISO,1,20260510,3090
CAISO,1,20260511,1965
CAISO,1,20260512,1852
CAISO,1,20260513,2227
CAISO,1,20260514,2964
CAISO,1,20260515,4251
CAISO,1,20260516,4711
CAISO,1,20260517,3704
CAISO,1,20260518,3233
CAISO,1,20260519,3238
CAISO,1,20260520,2709
CAISO,1,20260521,1924
CAISO,1,20260522,1755
CAISO,1,20260523,1876
CAISO,1,20260524,1988
CAISO,1,20260601,2180
CAISO,1,20260602,1973
CAISO,1,20260603,1849
CAISO,1,20260604,2064
CAISO,1,20260605,2681
CAISO,1,20260606,3104
CAISO,1,20260607,2984
CAISO,1,20260608,3779
CAISO,1,20260609,4207
CAISO,1,20260610,3090
CAISO,1,20260611,1965
CAISO,1,20260612,1852
CAISO,1,20260613,2227
CAISO,1,20260614,2964
CAISO,1,20260615,4251
CAISO,1,20260616,4711
CAISO,1,20260617,3704
CAISO,1,20260618,3233
CAISO,1,20260619,3238
CAISO,1,20260620,2709
CAISO,1,20260621,1924
CAISO,1,20260622,1755
CAISO,1,20260623,1876
CAISO,1,20260624,1988
CAISO,1,20260701,2180
CAISO,1,20260702,1973
CAISO,1,20260703,1849
CAISO,1,20260704,2064
CAISO,1,20260705,2681
CAISO,1,20260706,3104
CAISO,1,20260707,2984
CAISO,1,20260708,3779
CAISO,1,20260709,4207
CAISO,1,20260710,3090
CAISO,1,20260711,1965
CAISO,1,20260712,1852
CAISO,1,20260713,2227
CAISO,1,20260714,2964
CAISO,1,20260715,4251
CAISO,1,20260716,4711
CAISO,1,20260717,3704
CAISO,1,20260718,3233
CAISO,1,20260719,3238
CAISO,1,20260720,2709
CAISO,1,20260721,1924
CAISO,1,20260722,1755
CAISO,1,20260723,1876
CAISO,1,20260724,1988
CAISO,1,20260801,2180
CAISO,1,20260802,1973
CAISO,1,20260803,1849
CAISO,1,20260804,2064
CAISO,1,20260805,2681
CAISO,1,20260806,3104
CAISO,1,20260807,2984
CAISO,1,20260808,3779
CAISO,1,20260809,4207
CAISO,1,20260810,3090
CAISO,1,20260811,1965
CAISO,1,20260812,1852
CAISO,1,20260813,2227
CAISO,1,20260814,2964
CAISO,1,20260815,4251
CAISO,1,20260816,4711
CAISO,1,20260817,3704
CAISO,1,20260818,3233
CAISO,1,20260819,3238
CAISO,1,20260820,2709
CAISO,1,20260821,1924
CAISO,1,20260822,1755
CAISO,1,20260823,1876
CAISO,1,20260824,1988
CAISO,1,20260901,2180
CAISO,1,20260902,1973
CAISO,1,20260903,1849
CAISO,1,20260904,2064
CAISO,1,20260905,2681
CAISO,1,20260906,3104
CAISO,1,20260907,2984
CAISO,1,20260908,3779
CAISO,1,20260909,4207
CAISO,1,20260910,3090
CAISO,1,20260911,1965
CAISO,1,20260912,1852
CAISO,1,20260913,2227
CAISO,1,20260914,2964
CAISO,1,20260915,4251
CAISO,1,20260916,4711
CAISO,1,20260917,3704
CAISO,1,20260918,3233
CAISO,1,20260919,3238
CAISO,1,20260920,2709
CAISO,1,20260921,1924
CAISO,1,20260922,1755
CAISO,1,20260923,1876
CAISO,1,20260924,1988
CAISO,1,20261001,2180
CAISO,1,20261002,1973
CAISO,1,20261003,1849
CAISO,1,20261004,2064
CAISO,1,20261005,2681
CAISO,1,20261006,3104
CAISO,1,20261007,2984
CAISO,1,20261008,3779
CAISO,1,20261009,4207
CAISO,1,20261010,3090
CAISO,1,20261011,1965
CAISO,1,20261012,1852
CAISO,1,20261013,2227
CAISO,1,20261014,2964
CAISO,1,20261015,4251
CAISO,1,20261016,4711
CAISO,1,20261017,3704
CAISO,1,20261018,3233
CAISO,1,20261019,3238
CAISO,1,20261020,2709
CAISO,1,20261021,1924
CAISO,1,20261022,1755
CAISO,1,20261023,1876
CAISO,1,20261024,1988
CAISO,1,20261101,1899
CAISO,1,20261102,2047
CAISO,1,20261103,2261
CAISO,1,20261104,2332
CAISO,1,20261105,3136
CAISO,1,20261106,3598
CAISO,1,20261107,3815
CAISO,1,20261108,3303
CAISO,1,20261109,2240
CAISO,1,20261110,1605
CAISO,1,20261111,1762
CAISO,1,20261112,1736
CAISO,1,20261113,2125
CAISO,1,20261114,2675
CAISO,1,20261115,3155
CAISO,1,20261116,2011
CAISO,1,20261117,1744
CAISO,1,20261118,2797
CAISO,1,20261119,3264
CAISO,1,20261120,2718
CAISO,1,20261121,1905
CAISO,1,20261122,1684
CAISO,1,20261123,1835
CAISO,1,20261124,1871
CAISO,1,20261201,1899
CAISO,1,20261202,2047
CAISO,1,20261203,2261
CAISO,1,20261204,2332
CAISO,1,20261205,3136
CAISO,1,20261206,3598
CAISO,1,20261207,3815
CAISO,1,20261208,3303
CAISO,1,20261209,2240
CAISO,1,20261210,1605
CAISO,1,20261211,1762
CAISO,1,20261212,1736
CAISO,1,20261213,2125
CAISO,1,20261214,2675
CAISO,1,20261215,3155
CAISO,1,20261216,2011
CAISO,1,20261217,1744
CAISO,1,20261218,2797
CAISO,1,20261219,3264
CAISO,1,20261220,2718
CAISO,1,20261221,1905
CAISO,1,20261222,1684
CAISO,1,20261223,1835
CAISO,1,20261224,1871
CAISO,1,20261301,1899
CAISO,1,20261302,2047
CAISO,1,20261303,2261
CAISO,1,20261304,2332
CAISO,1,20261305,3136
CAISO,1,20261306,3598
CAISO,1,20261307,3815
CAISO,1,20261308,3303
CAISO,1,20261309,2240
CAISO,1,20261310,1605
CAISO,1,20261311,1762
CAISO,1,20261312,1736
CAISO,1,20261313,2125
CAISO,1,20261314,2675
CAISO,1,20261315,3155
CAISO,1,20261316,2011
CAISO,1,20261317,1744
CAISO,1,20261318,2797
CAISO,1,20261319,3264
CAISO,1,20261320,2718
CAISO,1,20261321,1905
CAISO,1,20261322,1684
CAISO,1,20261323,1835
CAISO,1,20261324,1871
CAISO,1,20261401,1899
CAISO,1,20261402,2047
CAISO,1,20261403,2261
CAISO,1,20261404,2332
CAISO,1,20261405,3136
CAISO,1,20261406,3598
CAISO,1,20261407,3815
CAISO,1,20261408,3303
CAISO,1,20261409,2240
CAISO,1,20261410,1605
CAISO,1,20261411,1762
CAISO,1,20261412,1736
CAISO,1,20261413,2125
CAISO,1,20261414,2675
CAISO,1,20261415,3155
CAISO,1,20261416,2011
CAISO,1,20261417,1744
CAISO,1,20261418,2797
CAISO,1,20261419,3264
CAISO,1,20261420,2718
CAISO,1,20261421,1905
CAISO,1,20261422,1684
CAISO,1,20261423,1835
CAISO,1,20261424,1871
CAISO,1,20261501,1850
CAISO,1,20261502,1961
CAISO,1,20261503,1746
CAISO,1,20261504,1712
CAISO,1,20261505,2085
CAISO,1,20261506,2962
CAISO,1,20261507,3133
CAISO,1,20261508,3221
CAISO,1,20261509,3622
CAISO,1,20261510,3085
CAISO,1,20261511,1684
CAISO,1,20261512,1074
CAISO,1,20261513,1868
CAISO,1,20261514,2763
CAISO,1,20261515,3852
CAISO,1,20261516,4249
CAISO,1,20261517,3134
CAISO,1,20261518,3303
CAISO,1,20261519,2442
CAISO,1,20261520,1677
CAISO,1,20261521,1487
CAISO,1,20261522,1587
CAISO,1,20261523,1533
CAISO,1,20261524,1626
CAISO,1,20261601,1850
CAISO,1,20261602,1961
CAISO,1,20261603,1746
CAISO,1,20261604,1712
CAISO,1,20261605,2085
CAISO,1,20261606,2962
CAISO,1,20261607,3133
CAISO,1,20261608,3221
CAISO,1,20261609,3622
CAISO,1,20261610,3085
CAISO,1,20261611,1684
CAISO,1,20261612,1074
CAISO,1,20261613,1868
CAISO,1,20261614,2763
CAISO,1,20261615,3852
CAISO,1,20261616,4249
CAISO,1,20261617,3134
CAISO,1,20261618,3303
CAISO,1,20261619,2442
CAISO,1,20261620,1677
CAISO,1,20261621,1487
CAISO,1,20261622,1587
CAISO,1,20261623,1533
CAISO,1,20261624,1626
CAISO,1,20261701,1850
CAISO,1,20261702,1961
CAISO,1,20261703,1746
CAISO,1,20261704,1712
CAISO,1,20261705,2085
CAISO,1,20261706,2962
CAISO,1,20261707,3133
CAISO,1,20261708,3221
CAISO,1,20261709,3622
CAISO,1,20261710,3085
CAISO,1,20261711,1684
CAISO,1,20261712,1074
CAISO,1,20261713,1868
CAISO,1,20261714,2763
CAISO,1,20261715,3852
CAISO,1,20261716,4249
CAISO,1,20261717,3134
CAISO,1,20261718,3303
CAISO,1,20261719,2442
CAISO,1,20261720,1677
CAISO,1,20261721,1487
CAISO,1,20261722,1587
CAISO,1,20261723,1533
CAISO,1,20261724,1626
CAISO,1,20261801,1635
CAISO,1,20261802,1646
CAISO,1,20261803,1677
CAISO,1,20261804,1884
CAISO,1,20261805,1911
CAISO,1,20261806,2005
CAISO,1,20261807,2811
CAISO,1,20261808,3247
CAISO,1,20261809,3792
CAISO,1,20261810,3935
CAISO,1,20261811,2595
CAISO,1,20261812,2080
CAISO,1,20261813,2316
CAISO,1,20261814,3435
CAISO,1,20261815,3868
CAISO,1,20261816,3606
CAISO,1,20261817,2909
CAISO,1,20261818,3206
CAISO,1,20261819,2511
CAISO,1,20261820,2015
CAISO,1,20261821,1696
CAISO,1,20261822,1445
CAISO,1,20261823,1533
CAISO,1,20261824,1556
CAISO,1,20261901,2180
CAISO,1,20261902,1973
CAISO,1,20261903,1849
CAISO,1,20261904,2064
CAISO,1,20261905,2681
CAISO,1,20261906,3104
CAISO,1,20261907,2984
CAISO,1,20261908,3779
CAISO,1,20261909,4207
CAISO,1,20261910,3090
CAISO,1,20261911,1965
CAISO,1,20261912,1852
CAISO,1,20261913,2227
CAISO,1,20261914,2964
CAISO,1,20261915,4251
CAISO,1,20261916,4711
CAISO,1,20261917,3704
CAISO,1,20261918,3233
CAISO,1,20261919,3238
CAISO,1,20261920,2709
CAISO,1,20261921,1924
CAISO,1,20261922,1755
CAISO,1,20261923,1876
CAISO,1,20261924,1988
CAISO,1,20262001,2180
CAISO,1,20262002,1973
CAISO,1,20262003,1849
CAISO,1,20262004,2064
CAISO,1,20262005,2681
CAISO,1,20262006,3104
CAISO,1,20262007,2984
CAISO,1,20262008,3779
CAISO,1,20262009,4207
CAISO,1,20262010,3090
CAISO,1,20262011,1965
CAISO,1,20262012,1852
CAISO,1,20262013,2227
CAISO,1,20262014,2964
CAISO,1,20262015,4251
CAISO,1,20262016,4711
CAISO,1,20262017,3704
CAISO,1,20262018,3233
CAISO,1,20262019,3238
CAISO,1,20262020,2709
CAISO,1,20262021,1924
CAISO,1,20262022,1755
CAISO,1,20262023,1876
CAISO,1,20262024,1988
CAISO,1,20262101,2180
CAISO,1,20262102,1973
CAISO,1,20262103,1849
CAISO,1,20262104,2064
CAISO,1,20262105,2681
CAISO,1,20262106,3104
CAISO,1,20262107,2984
CAISO,1,20262108,3779
CAISO,1,20262109,4207
CAISO,1,20262110,3090
CAISO,1,20262111,1965
CAISO,1,20262112,1852
CAISO,1,20262113,2227
CAISO,1,20262114,2964
CAISO,1,20262115,4251
CAISO,1,20262116,4711
CAISO,1,20262117,3704
CAISO,1,20262118,3233
CAISO,1,20262119,3238
CAISO,1,20262120,2709
CAISO,1,20262121,1924
CAISO,1,20262122,1755
CAISO,1,20262123,1876
CAISO,1,20262124,1988
CAISO,1,20262201,1899
CAISO,1,20262202,2047
CAISO,1,20262203,2261
CAISO,1,20262204,2332
CAISO,1,20262205,3136
CAISO,1,20262206,3598
CAISO,1,20262207,3815
CAISO,1,20262208,3303
CAISO,1,20262209,2240
CAISO,1,20262210,1605
CAISO,1,20262211,1762
CAISO,1,20262212,1736
CAISO,1,20262213,2125
CAISO,1,20262214,2675
CAISO,1,20262215,3155
CAISO,1,20262216,2011
CAISO,1,20262217,1744
CAISO,1,20262218,2797
CAISO,1,20262219,3264
CAISO,1,20262220,2718
CAISO,1,20262221,1905
CAISO,1,20262222,1684
CAISO,1,20262223,1835
CAISO,1,20262224,1871
CAISO,1,20262301,1899
CAISO,1,20262302,2047
CAISO,1,20262303,2261
CAISO,1,20262304,2332
CAISO,1,20262305,3136
CAISO,1,20262306,3598
CAISO,1,20262307,3815
CAISO,1,20262308,3303
CAISO,1,20262309,2240
CAISO,1,20262310,1605
CAISO,1,20262311,1762
CAISO,1,20262312,1736
CAISO,1,20262313,2125
CAISO,1,20262314,2675
CAISO,1,20262315,3155
CAISO,1,20262316,2011
CAISO,1,20262317,1744
CAISO,1,20262318,2797
CAISO,1,20262319,3264
CAISO,1,20262320,2718
CAISO,1,20262321,1905
CAISO,1,20262322,1684
CAISO,1,20262323,1835
CAISO,1,20262324,1871
CAISO,1,20262401,1850
CAISO,1,20262402,1961
CAISO,1,20262403,1746
