lf_reserves_down_ba,stage_id,timepoint,lf_reserves_down_mw
CAISO,1,20242514,3427
CAISO,1,20242515,3889
CAISO,1,20242516,3638
CAISO,1,20242517,2637
CAISO,1,20242518,207
CAISO,1,20242519,757
CAISO,1,20242520,783
CAISO,1,20242521,788
CAISO,1,20242522,727
CAISO,1,20242523,724
CAISO,1,20242524,626
CAISO,1,20242601,688
CAISO,1,20242602,510
CAISO,1,20242603,503
CAISO,1,20242604,440
CAISO,1,20242605,428
CAISO,1,20242606,321
CAISO,1,20242607,213
CAISO,1,20242608,2742
CAISO,1,20242609,4367
CAISO,1,20242610,5054
CAISO,1,20242611,4528
CAISO,1,20242612,3648
CAISO,1,20242613,3631
CAISO,1,20242614,3861
CAISO,1,20242615,3915
CAISO,1,20242616,3762
CAISO,1,20242617,2508
CAISO,1,20242618,108
CAISO,1,20242619,555
CAISO,1,20242620,731
CAISO,1,20242621,814
CAISO,1,20242622,854
CAISO,1,20242623,905
CAISO,1,20242624,841
CAISO,1,20242701,688
CAISO,1,20242702,510
CAISO,1,20242703,503
CAISO,1,20242704,440
CAISO,1,20242705,428
CAISO,1,20242706,321
CAISO,1,20242707,213
CAISO,1,20242708,2742
CAISO,1,20242709,4367
CAISO,1,20242710,5054
CAISO,1,20242711,4528
CAISO,1,20242712,3648
CAISO,1,20242713,3631
CAISO,1,20242714,3861
CAISO,1,20242715,3915
CAISO,1,20242716,3762
CAISO,1,20242717,2508
CAISO,1,20242718,108
CAISO,1,20242719,555
CAISO,1,20242720,731
CAISO,1,20242721,814
CAISO,1,20242722,854
CAISO,1,20242723,905
CAISO,1,20242724,841
CAISO,1,20242801,688
CAISO,1,20242802,510
CAISO,1,20242803,503
CAISO,1,20242804,440
CAISO,1,20242805,428
CAISO,1,20242806,321
CAISO,1,20242807,213
CAISO,1,20242808,2742
CAISO,1,20242809,4367
CAISO,1,20242810,5054
CAISO,1,20242811,4528
CAISO,1,20242812,3648
CAISO,1,20242813,3631
CAISO,1,20242814,3861
CAISO,1,20242815,3915
CAISO,1,20242816,3762
CAISO,1,20242817,2508
CAISO,1,20242818,108
CAISO,1,20242819,555
CAISO,1,20242820,731
CAISO,1,20242821,814
CAISO,1,20242822,854
CAISO,1,20242823,905
CAISO,1,20242824,841
CAISO,1,20242901,627
CAISO,1,20242902,578
CAISO,1,20242903,663
CAISO,1,20242904,431
CAISO,1,20242905,290
CAISO,1,20242906,755
CAISO,1,20242907,3487
CAISO,1,20242908,4516
CAISO,1,20242909,5166
CAISO,1,20242910,4677
CAISO,1,20242911,4534
CAISO,1,20242912,4196
CAISO,1,20242913,3928
CAISO,1,20242914,4111
CAISO,1,20242915,4410
CAISO,1,20242916,4071
CAISO,1,20242917,3804
CAISO,1,20242918,2106
CAISO,1,20242919,108
CAISO,1,20242920,694
CAISO,1,20242921,926
CAISO,1,20242922,953
CAISO,1,20242923,837
CAISO,1,20242924,825
CAISO,1,20243001,627
CAISO,1,20243002,578
CAISO,1,20243003,663
CAISO,1,20243004,431
CAISO,1,20243005,290
CAISO,1,20243006,755
CAISO,1,20243007,3487
CAISO,1,20243008,4516
CAISO,1,20243009,5166
CAISO,1,20243010,4677
CAISO,1,20243011,4534
CAISO,1,20243012,4196
CAISO,1,20243013,3928
CAISO,1,20243014,4111
CAISO,1,20243015,4410
CAISO,1,20243016,4071
CAISO,1,20243017,3804
CAISO,1,20243018,2106
CAISO,1,20243019,108
CAISO,1,20243020,694
CAISO,1,20243021,926
CAISO,1,20243022,953
CAISO,1,20243023,837
CAISO,1,20243024,825
CAISO,1,20243101,627
CAISO,1,20243102,578
CAISO,1,20243103,663
CAISO,1,20243104,431
CAISO,1,20243105,290
CAISO,1,20243106,755
CAISO,1,20243107,3487
CAISO,1,20243108,4516
CAISO,1,20243109,5166
CAISO,1,20243110,4677
CAISO,1,20243111,4534
CAISO,1,20243112,4196
CAISO,1,20243113,3928
CAISO,1,20243114,4111
CAISO,1,20243115,4410
CAISO,1,20243116,4071
CAISO,1,20243117,3804
CAISO,1,20243118,2106
CAISO,1,20243119,108
CAISO,1,20243120,694
CAISO,1,20243121,926
CAISO,1,20243122,953
CAISO,1,20243123,837
CAISO,1,20243124,825
CAISO,1,20243201,627
CAISO,1,20243202,578
CAISO,1,20243203,663
CAISO,1,20243204,431
CAISO,1,20243205,290
CAISO,1,20243206,755
CAISO,1,20243207,3487
CAISO,1,20243208,4516
CAISO,1,20243209,5166
CAISO,1,20243210,4677
CAISO,1,20243211,4534
CAISO,1,20243212,4196
CAISO,1,20243213,3928
CAISO,1,20243214,4111
CAISO,1,20243215,4410
CAISO,1,20243216,4071
CAISO,1,20243217,3804
CAISO,1,20243218,2106
CAISO,1,20243219,108
CAISO,1,20243220,694
CAISO,1,20243221,926
CAISO,1,20243222,953
CAISO,1,20243223,837
CAISO,1,20243224,825
CAISO,1,20243301,627
CAISO,1,20243302,578
CAISO,1,20243303,663
CAISO,1,20243304,431
CAISO,1,20243305,290
CAISO,1,20243306,755
CAISO,1,20243307,3487
CAISO,1,20243308,4516
CAISO,1,20243309,5166
CAISO,1,20243310,4677
CAISO,1,20243311,4534
CAISO,1,20243312,4196
CAISO,1,20243313,3928
CAISO,1,20243314,4111
CAISO,1,20243315,4410
CAISO,1,20243316,4071
CAISO,1,20243317,3804
CAISO,1,20243318,2106
CAISO,1,20243319,108
CAISO,1,20243320,694
CAISO,1,20243321,926
CAISO,1,20243322,953
CAISO,1,20243323,837
CAISO,1,20243324,825
CAISO,1,20243401,627
CAISO,1,20243402,578
CAISO,1,20243403,663
CAISO,1,20243404,431
CAISO,1,20243405,290
CAISO,1,20243406,755
CAISO,1,20243407,3487
CAISO,1,20243408,4516
CAISO,1,20243409,5166
CAISO,1,20243410,4677
CAISO,1,20243411,4534
CAISO,1,20243412,4196
CAISO,1,20243413,3928
CAISO,1,20243414,4111
CAISO,1,20243415,4410
CAISO,1,20243416,4071
CAISO,1,20243417,3804
CAISO,1,20243418,2106
CAISO,1,20243419,108
CAISO,1,20243420,694
CAISO,1,20243421,926
CAISO,1,20243422,953
CAISO,1,20243423,837
CAISO,1,20243424,825
CAISO,1,20243501,118
CAISO,1,20243502,108
CAISO,1,20243503,108
CAISO,1,20243504,108
CAISO,1,20243505,108
CAISO,1,20243506,108
CAISO,1,20243507,2140
CAISO,1,20243508,3417
CAISO,1,20243509,3548
CAISO,1,20243510,3456
CAISO,1,20243511,3704
CAISO,1,20243512,3635
CAISO,1,20243513,3207
CAISO,1,20243514,3245
CAISO,1,20243515,3401
CAISO,1,20243516,3578
CAISO,1,20243517,3611
CAISO,1,20243518,2624
CAISO,1,20243519,108
CAISO,1,20243520,108
CAISO,1,20243521,449
CAISO,1,20243522,406
CAISO,1,20243523,372
CAISO,1,20243524,291
CAISO,1,20243601,118
CAISO,1,20243602,108
CAISO,1,20243603,108
CAISO,1,20243604,108
CAISO,1,20243605,108
CAISO,1,20243606,108
CAISO,1,20243607,2140
CAISO,1,20243608,3417
CAISO,1,20243609,3548
CAISO,1,20243610,3456
CAISO,1,20243611,3704
CAISO,1,20243612,3635
CAISO,1,20243613,3207
CAISO,1,20243614,3245
CAISO,1,20243615,3401
CAISO,1,20243616,3578
CAISO,1,20243617,3611
CAISO,1,20243618,2624
CAISO,1,20243619,108
CAISO,1,20243620,108
CAISO,1,20243621,449
CAISO,1,20243622,406
CAISO,1,20243623,372
CAISO,1,20243624,291
CAISO,1,20243701,405
CAISO,1,20243702,358
CAISO,1,20243703,302
CAISO,1,20243704,315
CAISO,1,20243705,406
CAISO,1,20243706,170
CAISO,1,20243707,3649
CAISO,1,20243708,5714
CAISO,1,20243709,4781
CAISO,1,20243710,3794
CAISO,1,20243711,3376
CAISO,1,20243712,3101
CAISO,1,20243713,3252
CAISO,1,20243714,3427
CAISO,1,20243715,3889
CAISO,1,20243716,3638
CAISO,1,20243717,2637
CAISO,1,20243718,207
CAISO,1,20243719,757
CAISO,1,20243720,783
CAISO,1,20243721,788
CAISO,1,20243722,727
CAISO,1,20243723,724
CAISO,1,20243724,626
CAISO,1,20260101,714
CAISO,1,20260102,530
CAISO,1,20260103,526
CAISO,1,20260104,460
CAISO,1,20260105,454
CAISO,1,20260106,338
CAISO,1,20260107,230
CAISO,1,20260108,3220
CAISO,1,20260109,5045
CAISO,1,20260110,5853
CAISO,1,20260111,5178
CAISO,1,20260112,4133
CAISO,1,20260113,4128
CAISO,1,20260114,4414
CAISO,1,20260115,4502
CAISO,1,20260116,4337
CAISO,1,20260117,2895
CAISO,1,20260118,112
CAISO,1,20260119,583
CAISO,1,20260120,766
CAISO,1,20260121,849
CAISO,1,20260122,886
CAISO,1,20260123,939
CAISO,1,20260124,876
CAISO,1,20260201,714
CAISO,1,20260202,530
CAISO,1,20260203,526
CAISO,1,20260204,460
CAISO,1,20260205,454
CAISO,1,20260206,338
CAISO,1,20260207,230
CAISO,1,20260208,3220
CAISO,1,20260209,5045
CAISO,1,20260210,5853
CAISO,1,20260211,5178
CAISO,1,20260212,4133
CAISO,1,20260213,4128
CAISO,1,20260214,4414
CAISO,1,20260215,4502
CAISO,1,20260216,4337
CAISO,1,20260217,2895
CAISO,1,20260218,112
CAISO,1,20260219,583
CAISO,1,20260220,766
CAISO,1,20260221,849
CAISO,1,20260222,886
CAISO,1,20260223,939
CAISO,1,20260224,876
CAISO,1,20260301,714
CAISO,1,20260302,530
CAISO,1,20260303,526
CAISO,1,20260304,460
CAISO,1,20260305,454
CAISO,1,20260306,338
CAISO,1,20260307,230
CAISO,1,20260308,3220
CAISO,1,20260309,5045
CAISO,1,20260310,5853
CAISO,1,20260311,5178
CAISO,1,20260312,4133
CAISO,1,20260313,4128
CAISO,1,20260314,4414
CAISO,1,20260315,4502
CAISO,1,20260316,4337
CAISO,1,20260317,2895
CAISO,1,20260318,112
CAISO,1,20260319,583
CAISO,1,20260320,766
CAISO,1,20260321,849
CAISO,1,20260322,886
CAISO,1,20260323,939
CAISO,1,20260324,876
CAISO,1,20260401,653
CAISO,1,20260402,605
CAISO,1,20260403,695
CAISO,1,20260404,455
CAISO,1,20260405,311
CAISO,1,20260406,925
CAISO,1,20260407,4073
CAISO,1,20260408,5194
CAISO,1,20260409,5898
CAISO,1,20260410,5334
CAISO,1,20260411,5151
CAISO,1,20260412,4768
CAISO,1,20260413,4420
CAISO,1,20260414,4648
CAISO,1,20260415,4954
CAISO,1,20260416,4597
CAISO,1,20260417,4305
CAISO,1,20260418,2406
CAISO,1,20260419,112
CAISO,1,20260420,727
CAISO,1,20260421,954
CAISO,1,20260422,979
CAISO,1,20260423,860
CAISO,1,20260424,857
CAISO,1,20260501,653
CAISO,1,20260502,605
CAISO,1,20260503,695
CAISO,1,20260504,455
CAISO,1,20260505,311
CAISO,1,20260506,925
CAISO,1,20260507,4073
CAISO,1,20260508,5194
CAISO,1,20260509,5898
CAISO,1,20260510,5334
CAISO,1,20260511,5151
CAISO,1,20260512,4768
CAISO,1,20260513,4420
CAISO,1,20260514,4648
CAISO,1,20260515,4954
CAISO,1,20260516,4597
CAISO,1,20260517,4305
CAISO,1,20260518,2406
CAISO,1,20260519,112
CAISO,1,20260520,727
CAISO,1,20260521,954
CAISO,1,20260522,979
CAISO,1,20260523,860
CAISO,1,20260524,857
CAISO,1,20260601,653
CAISO,1,20260602,605
CAISO,1,20260603,695
CAISO,1,20260604,455
CAISO,1,20260605,311
CAISO,1,20260606,925
CAISO,1,20260607,4073
CAISO,1,20260608,5194
CAISO,1,20260609,5898
CAISO,1,20260610,5334
CAISO,1,20260611,5151
CAISO,1,20260612,4768
CAISO,1,20260613,4420
CAISO,1,20260614,4648
CAISO,1,20260615,4954
CAISO,1,20260616,4597
CAISO,1,20260617,4305
CAISO,1,20260618,2406
CAISO,1,20260619,112
CAISO,1,20260620,727
CAISO,1,20260621,954
CAISO,1,20260622,979
CAISO,1,20260623,860
CAISO,1,20260624,857
CAISO,1,20260701,653
CAISO,1,20260702,605
CAISO,1,20260703,695
CAISO,1,20260704,455
CAISO,1,20260705,311
CAISO,1,20260706,925
CAISO,1,20260707,4073
CAISO,1,20260708,5194
CAISO,1,20260709,5898
CAISO,1,20260710,5334
CAISO,1,20260711,5151
CAISO,1,20260712,4768
CAISO,1,20260713,4420
CAISO,1,20260714,4648
CAISO,1,20260715,4954
CAISO,1,20260716,4597
CAISO,1,20260717,4305
CAISO,1,20260718,2406
CAISO,1,20260719,112
CAISO,1,20260720,727
CAISO,1,20260721,954
CAISO,1,20260722,979
CAISO,1,20260723,860
CAISO,1,20260724,857
CAISO,1,20260801,653
CAISO,1,20260802,605
CAISO,1,20260803,695
CAISO,1,20260804,455
CAISO,1,20260805,311
CAISO,1,20260806,925
CAISO,1,20260807,4073
CAISO,1,20260808,5194
CAISO,1,20260809,5898
CAISO,1,20260810,5334
CAISO,1,20260811,5151
CAISO,1,20260812,4768
CAISO,1,20260813,4420
CAISO,1,20260814,4648
CAISO,1,20260815,4954
CAISO,1,20260816,4597
CAISO,1,20260817,4305
CAISO,1,20260818,2406
CAISO,1,20260819,112
CAISO,1,20260820,727
CAISO,1,20260821,954
CAISO,1,20260822,979
CAISO,1,20260823,860
CAISO,1,20260824,857
CAISO,1,20260901,653
CAISO,1,20260902,605
CAISO,1,20260903,695
CAISO,1,20260904,455
CAISO,1,20260905,311
CAISO,1,20260906,925
CAISO,1,20260907,4073
CAISO,1,20260908,5194
CAISO,1,20260909,5898
CAISO,1,20260910,5334
CAISO,1,20260911,5151
CAISO,1,20260912,4768
CAISO,1,20260913,4420
CAISO,1,20260914,4648
CAISO,1,20260915,4954
CAISO,1,20260916,4597
CAISO,1,20260917,4305
CAISO,1,20260918,2406
CAISO,1,20260919,112
CAISO,1,20260920,727
CAISO,1,20260921,954
CAISO,1,20260922,979
CAISO,1,20260923,860
CAISO,1,20260924,857
CAISO,1,20261001,653
CAISO,1,20261002,605
CAISO,1,20261003,695
CAISO,1,20261004,455
CAISO,1,20261005,311
CAISO,1,20261006,925
CAISO,1,20261007,4073
CAISO,1,20261008,5194
CAISO,1,20261009,5898
CAISO,1,20261010,5334
CAISO,1,20261011,5151
CAISO,1,20261012,4768
CAISO,1,20261013,4420
CAISO,1,20261014,4648
CAISO,1,20261015,4954
CAISO,1,20261016,4597
CAISO,1,20261017,4305
CAISO,1,20261018,2406
CAISO,1,20261019,112
CAISO,1,20261020,727
CAISO,1,20261021,954
CAISO,1,20261022,979
CAISO,1,20261023,860
CAISO,1,20261024,857
CAISO,1,20261101,119
CAISO,1,20261102,112
CAISO,1,20261103,112
CAISO,1,20261104,112
CAISO,1,20261105,112
CAISO,1,20261106,112
CAISO,1,20261107,2489
CAISO,1,20261108,3929
CAISO,1,20261109,4038
CAISO,1,20261110,3919
CAISO,1,20261111,4185
CAISO,1,20261112,4079
CAISO,1,20261113,3569
CAISO,1,20261114,3607
CAISO,1,20261115,3779
CAISO,1,20261116,4011
CAISO,1,20261117,4071
CAISO,1,20261118,2963
CAISO,1,20261119,112
CAISO,1,20261120,112
CAISO,1,20261121,448
CAISO,1,20261122,404
CAISO,1,20261123,368
CAISO,1,20261124,289
CAISO,1,20261201,119
CAISO,1,20261202,112
CAISO,1,20261203,112
CAISO,1,20261204,112
CAISO,1,20261205,112
CAISO,1,20261206,112
CAISO,1,20261207,2489
CAISO,1,20261208,3929
CAISO,1,20261209,4038
CAISO,1,20261210,3919
CAISO,1,20261211,4185
CAISO,1,20261212,4079
CAISO,1,20261213,3569
CAISO,1,20261214,3607
CAISO,1,20261215,3779
CAISO,1,20261216,4011
CAISO,1,20261217,4071
CAISO,1,20261218,2963
CAISO,1,20261219,112
CAISO,1,20261220,112
CAISO,1,20261221,448
CAISO,1,20261222,404
CAISO,1,20261223,368
CAISO,1,20261224,289
CAISO,1,20261301,119
CAISO,1,20261302,112
CAISO,1,20261303,112
CAISO,1,20261304,112
CAISO,1,20261305,112
CAISO,1,20261306,112
CAISO,1,20261307,2489
CAISO,1,20261308,3929
CAISO,1,20261309,4038
CAISO,1,20261310,3919
CAISO,1,20261311,4185
CAISO,1,20261312,4079
CAISO,1,20261313,3569
CAISO,1,20261314,3607
CAISO,1,20261315,3779
CAISO,1,20261316,4011
CAISO,1,20261317,4071
CAISO,1,20261318,2963
CAISO,1,20261319,112
CAISO,1,20261320,112
CAISO,1,20261321,448
CAISO,1,20261322,404
CAISO,1,20261323,368
CAISO,1,20261324,289
CAISO,1,20261401,119
CAISO,1,20261402,112
CAISO,1,20261403,112
CAISO,1,20261404,112
CAISO,1,20261405,112
CAISO,1,20261406,112
CAISO,1,20261407,2489
CAISO,1,20261408,3929
CAISO,1,20261409,4038
CAISO,1,20261410,3919
CAISO,1,20261411,4185
CAISO,1,20261412,4079
CAISO,1,20261413,3569
CAISO,1,20261414,3607
CAISO,1,20261415,3779
CAISO,1,20261416,4011
CAISO,1,20261417,4071
CAISO,1,20261418,2963
CAISO,1,20261419,112
CAISO,1,20261420,112
CAISO,1,20261421,448
CAISO,1,20261422,404
CAISO,1,20261423,368
CAISO,1,20261424,289
CAISO,1,20261501,415
CAISO,1,20261502,371
CAISO,1,20261503,316
CAISO,1,20261504,332
CAISO,1,20261505,434
CAISO,1,20261506,205
CAISO,1,20261507,4354
CAISO,1,20261508,6692
CAISO,1,20261509,5486
CAISO,1,20261510,4306
CAISO,1,20261511,3813
CAISO,1,20261512,3456
CAISO,1,20261513,3632
CAISO,1,20261514,3855
CAISO,1,20261515,4380
CAISO,1,20261516,4126
CAISO,1,20261517,3048
CAISO,1,20261518,211
CAISO,1,20261519,781
CAISO,1,20261520,808
CAISO,1,20261521,809
CAISO,1,20261522,748
CAISO,1,20261523,745
CAISO,1,20261524,644
CAISO,1,20261601,415
CAISO,1,20261602,371
CAISO,1,20261603,316
CAISO,1,20261604,332
CAISO,1,20261605,434
CAISO,1,20261606,205
CAISO,1,20261607,4354
CAISO,1,20261608,6692
CAISO,1,20261609,5486
CAISO,1,20261610,4306
CAISO,1,20261611,3813
CAISO,1,20261612,3456
CAISO,1,20261613,3632
CAISO,1,20261614,3855
CAISO,1,20261615,4380
CAISO,1,20261616,4126
CAISO,1,20261617,3048
CAISO,1,20261618,211
CAISO,1,20261619,781
CAISO,1,20261620,808
CAISO,1,20261621,809
CAISO,1,20261622,748
CAISO,1,20261623,745
CAISO,1,20261624,644
CAISO,1,20261701,415
CAISO,1,20261702,371
CAISO,1,20261703,316
CAISO,1,20261704,332
CAISO,1,20261705,434
CAISO,1,20261706,205
CAISO,1,20261707,4354
CAISO,1,20261708,6692
CAISO,1,20261709,5486
CAISO,1,20261710,4306
CAISO,1,20261711,3813
CAISO,1,20261712,3456
CAISO,1,20261713,3632
CAISO,1,20261714,3855
CAISO,1,20261715,4380
CAISO,1,20261716,4126
CAISO,1,20261717,3048
CAISO,1,20261718,211
CAISO,1,20261719,781
CAISO,1,20261720,808
CAISO,1,20261721,809
CAISO,1,20261722,748
CAISO,1,20261723,745
CAISO,1,20261724,644
CAISO,1,20261801,714
CAISO,1,20261802,530
CAISO,1,20261803,526
CAISO,1,20261804,460
CAISO,1,20261805,454
CAISO,1,20261806,338
CAISO,1,20261807,230
CAISO,1,20261808,3220
CAISO,1,20261809,5045
CAISO,1,20261810,5853
CAISO,1,20261811,5178
CAISO,1,20261812,4133
CAISO,1,20261813,4128
CAISO,1,20261814,4414
CAISO,1,20261815,4502
CAISO,1,20261816,4337
CAISO,1,20261817,2895
CAISO,1,20261818,112
CAISO,1,20261819,583
CAISO,1,20261820,766
CAISO,1,20261821,849
CAISO,1,20261822,886
CAISO,1,20261823,939
CAISO,1,20261824,876
CAISO,1,20261901,653
CAISO,1,20261902,605
CAISO,1,20261903,695
CAISO,1,20261904,455
CAISO,1,20261905,311
CAISO,1,20261906,925
CAISO,1,20261907,4073
CAISO,1,20261908,5194
CAISO,1,20261909,5898
CAISO,1,20261910,5334
CAISO,1,20261911,5151
CAISO,1,20261912,4768
CAISO,1,20261913,4420
CAISO,1,20261914,4648
CAISO,1,20261915,4954
CAISO,1,20261916,4597
CAISO,1,20261917,4305
CAISO,1,20261918,2406
CAISO,1,20261919,112
CAISO,1,20261920,727
CAISO,1,20261921,954
CAISO,1,20261922,979
CAISO,1,20261923,860
CAISO,1,20261924,857
CAISO,1,20262001,653
CAISO,1,20262002,605
CAISO,1,20262003,695
CAISO,1,20262004,455
CAISO,1,20262005,311
CAISO,1,20262006,925
CAISO,1,20262007,4073
CAISO,1,20262008,5194
CAISO,1,20262009,5898
CAISO,1,20262010,5334
CAISO,1,20262011,5151
CAISO,1,20262012,4768
CAISO,1,20262013,4420
CAISO,1,20262014,4648
CAISO,1,20262015,4954
CAISO,1,20262016,4597
CAISO,1,20262017,4305
CAISO,1,20262018,2406
CAISO,1,20262019,112
CAISO,1,20262020,727
CAISO,1,20262021,954
CAISO,1,20262022,979
CAISO,1,20262023,860
CAISO,1,20262024,857
CAISO,1,20262101,653
CAISO,1,20262102,605
CAISO,1,20262103,695
CAISO,1,20262104,455
CAISO,1,20262105,311
CAISO,1,20262106,925
CAISO,1,20262107,4073
CAISO,1,20262108,5194
CAISO,1,20262109,5898
CAISO,1,20262110,5334
CAISO,1,20262111,5151
CAISO,1,20262112,4768
CAISO,1,20262113,4420
CAISO,1,20262114,4648
CAISO,1,20262115,4954
CAISO,1,20262116,4597
CAISO,1,20262117,4305
CAISO,1,20262118,2406
CAISO,1,20262119,112
CAISO,1,20262120,727
CAISO,1,20262121,954
CAISO,1,20262122,979
CAISO,1,20262123,860
CAISO,1,20262124,857
CAISO,1,20262201,119
CAISO,1,20262202,112
CAISO,1,20262203,112
CAISO,1,20262204,112
CAISO,1,20262205,112
CAISO,1,20262206,112
CAISO,1,20262207,2489
CAISO,1,20262208,3929
CAISO,1,20262209,4038
CAISO,1,20262210,3919
CAISO,1,20262211,4185
CAISO,1,20262212,4079
CAISO,1,20262213,3569
CAISO,1,20262214,3607
CAISO,1,20262215,3779
CAISO,1,20262216,4011
CAISO,1,20262217,4071
CAISO,1,20262218,2963
CAISO,1,20262219,112
CAISO,1,20262220,112
CAISO,1,20262221,448
CAISO,1,20262222,404
CAISO,1,20262223,368
CAISO,1,20262224,289
CAISO,1,20262301,119
CAISO,1,20262302,112
CAISO,1,20262303,112
CAISO,1,20262304,112
CAISO,1,20262305,112
CAISO,1,20262306,112
CAISO,1,20262307,2489
CAISO,1,20262308,3929
CAISO,1,20262309,4038
CAISO,1,20262310,3919
CAISO,1,20262311,4185
CAISO,1,20262312,4079
CAISO,1,20262313,3569
CAISO,1,20262314,3607
CAISO,1,20262315,3779
CAISO,1,20262316,4011
CAISO,1,20262317,4071
CAISO,1,20262318,2963
CAISO,1,20262319,112
CAISO,1,20262320,112
CAISO,1,20262321,448
CAISO,1,20262322,404
CAISO,1,20262323,368
CAISO,1,20262324,289
CAISO,1,20262401,415
CAISO,1,20262402,371
CAISO,1,20262403,316
CAISO,1,20262404,332
CAISO,1,20262405,434
CAISO,1,20262406,205
CAISO,1,20262407,4354
CAISO,1,20262408,6692
CAISO,1,20262409,5486
CAISO,1,20262410,4306
CAISO,1,20262411,3813
CAISO,1,20262412,3456
CAISO,1,20262413,3632
CAISO,1,20262414,3855
CAISO,1,20262415,4380
CAISO,1,20262416,4126
CAISO,1,20262417,3048
CAISO,1,20262418,211
CAISO,1,20262419,781
CAISO,1,20262420,808
CAISO,1,20262421,809
CAISO,1,20262422,748
CAISO,1,20262423,745
CAISO,1,20262424,644
CAISO,1,20262501,415
CAISO,1,20262502,371
CAISO,1,20262503,316
CAISO,1,20262504,332
CAISO,1,20262505,434
CAISO,1,20262506,205
CAISO,1,20262507,4354
CAISO,1,20262508,6692
CAISO,1,20262509,5486
CAISO,1,20262510,4306
CAISO,1,20262511,3813
CAISO,1,20262512,3456
CAISO,1,20262513,3632
CAISO,1,20262514,3855
CAISO,1,20262515,4380
CAISO,1,20262516,4126
CAISO,1,20262517,3048
CAISO,1,20262518,211
CAISO,1,20262519,781
CAISO,1,20262520,808
CAISO,1,20262521,809
CAISO,1,20262522,748
CAISO,1,20262523,745
CAISO,1,20262524,644
CAISO,1,20262601,714
CAISO,1,20262602,530
CAISO,1,20262603,526
CAISO,1,20262604,460
CAISO,1,20262605,454
CAISO,1,20262606,338
CAISO,1,20262607,230
CAISO,1,20262608,3220
CAISO,1,20262609,5045
CAISO,1,20262610,5853
CAISO,1,20262611,5178
CAISO,1,20262612,4133
CAISO,1,20262613,4128
CAISO,1,20262614,4414
CAISO,1,20262615,4502
CAISO,1,20262616,4337
CAISO,1,20262617,2895
CAISO,1,20262618,112
CAISO,1,20262619,583
CAISO,1,20262620,766
CAISO,1,20262621,849
CAISO,1,20262622,886
CAISO,1,20262623,939
CAISO,1,20262624,876
CAISO,1,20262701,714
CAISO,1,20262702,530
CAISO,1,20262703,526
CAISO,1,20262704,460
CAISO,1,20262705,454
CAISO,1,20262706,338
CAISO,1,20262707,230
CAISO,1,20262708,3220
CAISO,1,20262709,5045
CAISO,1,20262710,5853
CAISO,1,20262711,5178
CAISO,1,20262712,4133
CAISO,1,20262713,4128
CAISO,1,20262714,4414
CAISO,1,20262715,4502
CAISO,1,20262716,4337
CAISO,1,20262717,2895
CAISO,1,20262718,112
CAISO,1,20262719,583
CAISO,1,20262720,766
CAISO,1,20262721,849
CAISO,1,20262722,886
CAISO,1,20262723,939
CAISO,1,20262724,876
CAISO,1,20262801,714
CAISO,1,20262802,530
CAISO,1,20262803,526
CAISO,1,20262804,460
CAISO,1,20262805,454
CAISO,1,20262806,338
CAISO,1,20262807,230
CAISO,1,20262808,3220
CAISO,1,20262809,5045
CAISO,1,20262810,5853
CAISO,1,20262811,5178
CAISO,1,20262812,4133
CAISO,1,20262813,4128
CAISO,1,20262814,4414
CAISO,1,20262815,4502
CAISO,1,20262816,4337
CAISO,1,20262817,2895
CAISO,1,20262818,112
CAISO,1,20262819,583
CAISO,1,20262820,766
CAISO,1,20262821,849
CAISO,1,20262822,886
CAISO,1,20262823,939
CAISO,1,20262824,876
CAISO,1,20262901,653
CAISO,1,20262902,605
CAISO,1,20262903,695
CAISO,1,20262904,455
CAISO,1,20262905,311
CAISO,1,20262906,925
CAISO,1,20262907,4073
CAISO,1,20262908,5194
CAISO,1,20262909,5898
CAISO,1,20262910,5334
CAISO,1,20262911,5151
CAISO,1,20262912,4768
CAISO,1,20262913,4420
CAISO,1,20262914,4648
CAISO,1,20262915,4954
CAISO,1,20262916,4597
CAISO,1,20262917,4305
CAISO,1,20262918,2406
CAISO,1,20262919,112
CAISO,1,20262920,727
CAISO,1,20262921,954
CAISO,1,20262922,979
CAISO,1,20262923,860
CAISO,1,20262924,857
CAISO,1,20263001,653
CAISO,1,20263002,605
CAISO,1,20263003,695
CAISO,1,20263004,455
CAISO,1,20263005,311
CAISO,1,20263006,925
CAISO,1,20263007,4073
CAISO,1,20263008,5194
CAISO,1,20263009,5898
CAISO,1,20263010,5334
CAISO,1,20263011,5151
CAISO,1,20263012,4768
CAISO,1,20263013,4420
CAISO,1,20263014,4648
CAISO,1,20263015,4954
CAISO,1,20263016,4597
CAISO,1,20263017,4305
CAISO,1,20263018,2406
CAISO,1,20263019,112
CAISO,1,20263020,727
CAISO,1,20263021,954
CAISO,1,20263022,979
CAISO,1,20263023,860
CAISO,1,20263024,857
CAISO,1,20263101,653
CAISO,1,20263102,605
CAISO,1,20263103,695
CAISO,1,20263104,455
CAISO,1,20263105,311
CAISO,1,20263106,925
CAISO,1,20263107,4073
CAISO,1,20263108,5194
CAISO,1,20263109,5898
CAISO,1,20263110,5334
CAISO,1,20263111,5151
CAISO,1,20263112,4768
CAISO,1,20263113,4420
CAISO,1,20263114,4648
CAISO,1,20263115,4954
CAISO,1,20263116,4597
CAISO,1,20263117,4305
