regulation_down_ba,stage_id,timepoint,regulation_down_mw
CAISO,1,20243119,387
CAISO,1,20243120,259
CAISO,1,20243121,223
CAISO,1,20243122,213
CAISO,1,20243123,207
CAISO,1,20243124,189
CAISO,1,20243201,237
CAISO,1,20243202,235
CAISO,1,20243203,219
CAISO,1,20243204,219
CAISO,1,20243205,221
CAISO,1,20243206,759
CAISO,1,20243207,1197
CAISO,1,20243208,1179
CAISO,1,20243209,1159
CAISO,1,20243210,823
CAISO,1,20243211,781
CAISO,1,20243212,929
CAISO,1,20243213,861
CAISO,1,20243214,772
CAISO,1,20243215,735
CAISO,1,20243216,840
CAISO,1,20243217,609
CAISO,1,20243218,246
CAISO,1,20243219,406
CAISO,1,20243220,251
CAISO,1,20243221,232
CAISO,1,20243222,200
CAISO,1,20243223,193
CAISO,1,20243224,160
CAISO,1,20243301,156
CAISO,1,20243302,180
CAISO,1,20243303,179
CAISO,1,20243304,209
CAISO,1,20243305,236
CAISO,1,20243306,761
CAISO,1,20243307,1202
CAISO,1,20243308,980
CAISO,1,20243309,901
CAISO,1,20243310,823
CAISO,1,20243311,780
CAISO,1,20243312,930
CAISO,1,20243313,856
CAISO,1,20243314,763
CAISO,1,20243315,968
CAISO,1,20243316,877
CAISO,1,20243317,445
CAISO,1,20243318,162
CAISO,1,20243319,359
CAISO,1,20243320,199
CAISO,1,20243321,175
CAISO,1,20243322,169
CAISO,1,20243323,163
CAISO,1,20243324,158
CAISO,1,20243401,156
CAISO,1,20243402,180
CAISO,1,20243403,179
CAISO,1,20243404,209
CAISO,1,20243405,236
CAISO,1,20243406,761
CAISO,1,20243407,1202
CAISO,1,20243408,980
CAISO,1,20243409,901
CAISO,1,20243410,823
CAISO,1,20243411,780
CAISO,1,20243412,930
CAISO,1,20243413,856
CAISO,1,20243414,763
CAISO,1,20243415,968
CAISO,1,20243416,877
CAISO,1,20243417,445
CAISO,1,20243418,162
CAISO,1,20243419,359
CAISO,1,20243420,199
CAISO,1,20243421,175
CAISO,1,20243422,169
CAISO,1,20243423,163
CAISO,1,20243424,158
CAISO,1,20243501,186
CAISO,1,20243502,182
CAISO,1,20243503,180
CAISO,1,20243504,155
CAISO,1,20243505,207
CAISO,1,20243506,758
CAISO,1,20243507,380
CAISO,1,20243508,488
CAISO,1,20243509,458
CAISO,1,20243510,477
CAISO,1,20243511,544
CAISO,1,20243512,438
CAISO,1,20243513,438
CAISO,1,20243514,452
CAISO,1,20243515,446
CAISO,1,20243516,348
CAISO,1,20243517,281
CAISO,1,20243518,244
CAISO,1,20243519,255
CAISO,1,20243520,327
CAISO,1,20243521,244
CAISO,1,20243522,233
CAISO,1,20243523,220
CAISO,1,20243524,212
CAISO,1,20243601,207
CAISO,1,20243602,192
CAISO,1,20243603,191
CAISO,1,20243604,191
CAISO,1,20243605,251
CAISO,1,20243606,621
CAISO,1,20243607,708
CAISO,1,20243608,817
CAISO,1,20243609,459
CAISO,1,20243610,479
CAISO,1,20243611,547
CAISO,1,20243612,441
CAISO,1,20243613,440
CAISO,1,20243614,448
CAISO,1,20243615,429
CAISO,1,20243616,321
CAISO,1,20243617,271
CAISO,1,20243618,234
CAISO,1,20243619,246
CAISO,1,20243620,328
CAISO,1,20243621,242
CAISO,1,20243622,226
CAISO,1,20243623,210
CAISO,1,20243624,203
CAISO,1,20243701,123
CAISO,1,20243702,120
CAISO,1,20243703,119
CAISO,1,20243704,146
CAISO,1,20243705,183
CAISO,1,20243706,361
CAISO,1,20243707,896
CAISO,1,20243708,1084
CAISO,1,20243709,670
CAISO,1,20243710,676
CAISO,1,20243711,575
CAISO,1,20243712,481
CAISO,1,20243713,478
CAISO,1,20243714,263
CAISO,1,20243715,436
CAISO,1,20243716,369
CAISO,1,20243717,151
CAISO,1,20243718,264
CAISO,1,20243719,259
CAISO,1,20243720,208
CAISO,1,20243721,210
CAISO,1,20243722,201
CAISO,1,20243723,206
CAISO,1,20243724,201
CAISO,1,20260101,197
CAISO,1,20260102,182
CAISO,1,20260103,160
CAISO,1,20260104,157
CAISO,1,20260105,117
CAISO,1,20260106,117
CAISO,1,20260107,375
CAISO,1,20260108,1068
CAISO,1,20260109,1108
CAISO,1,20260110,951
CAISO,1,20260111,931
CAISO,1,20260112,714
CAISO,1,20260113,1001
CAISO,1,20260114,941
CAISO,1,20260115,1181
CAISO,1,20260116,510
CAISO,1,20260117,188
CAISO,1,20260118,392
CAISO,1,20260119,211
CAISO,1,20260120,210
CAISO,1,20260121,209
CAISO,1,20260122,209
CAISO,1,20260123,203
CAISO,1,20260124,196
CAISO,1,20260201,191
CAISO,1,20260202,188
CAISO,1,20260203,186
CAISO,1,20260204,182
CAISO,1,20260205,176
CAISO,1,20260206,181
CAISO,1,20260207,404
CAISO,1,20260208,1079
CAISO,1,20260209,1120
CAISO,1,20260210,950
CAISO,1,20260211,850
CAISO,1,20260212,859
CAISO,1,20260213,860
CAISO,1,20260214,749
CAISO,1,20260215,616
CAISO,1,20260216,516
CAISO,1,20260217,202
CAISO,1,20260218,395
CAISO,1,20260219,214
CAISO,1,20260220,212
CAISO,1,20260221,209
CAISO,1,20260222,207
CAISO,1,20260223,199
CAISO,1,20260224,191
CAISO,1,20260301,208
CAISO,1,20260302,203
CAISO,1,20260303,201
CAISO,1,20260304,191
CAISO,1,20260305,193
CAISO,1,20260306,193
CAISO,1,20260307,410
CAISO,1,20260308,1081
CAISO,1,20260309,1121
CAISO,1,20260310,960
CAISO,1,20260311,936
CAISO,1,20260312,720
CAISO,1,20260313,1005
CAISO,1,20260314,793
CAISO,1,20260315,619
CAISO,1,20260316,523
CAISO,1,20260317,225
CAISO,1,20260318,404
CAISO,1,20260319,235
CAISO,1,20260320,234
CAISO,1,20260321,232
CAISO,1,20260322,232
CAISO,1,20260323,224
CAISO,1,20260324,216
CAISO,1,20260401,130
CAISO,1,20260402,125
CAISO,1,20260403,122
CAISO,1,20260404,120
CAISO,1,20260405,156
CAISO,1,20260406,866
CAISO,1,20260407,1395
CAISO,1,20260408,1373
CAISO,1,20260409,1349
CAISO,1,20260410,1002
CAISO,1,20260411,894
CAISO,1,20260412,1073
CAISO,1,20260413,985
CAISO,1,20260414,987
CAISO,1,20260415,828
CAISO,1,20260416,835
CAISO,1,20260417,672
CAISO,1,20260418,159
CAISO,1,20260419,411
CAISO,1,20260420,205
CAISO,1,20260421,215
CAISO,1,20260422,208
CAISO,1,20260423,150
CAISO,1,20260424,139
CAISO,1,20260501,211
CAISO,1,20260502,209
CAISO,1,20260503,205
CAISO,1,20260504,204
CAISO,1,20260505,230
CAISO,1,20260506,882
CAISO,1,20260507,1404
CAISO,1,20260508,1380
CAISO,1,20260509,1356
CAISO,1,20260510,1012
CAISO,1,20260511,1016
CAISO,1,20260512,1045
CAISO,1,20260513,1009
CAISO,1,20260514,1000
CAISO,1,20260515,844
CAISO,1,20260516,852
CAISO,1,20260517,693
CAISO,1,20260518,230
CAISO,1,20260519,461
CAISO,1,20260520,291
CAISO,1,20260521,266
CAISO,1,20260522,252
CAISO,1,20260523,245
CAISO,1,20260524,249
CAISO,1,20260601,198
CAISO,1,20260602,217
CAISO,1,20260603,216
CAISO,1,20260604,234
CAISO,1,20260605,264
CAISO,1,20260606,885
CAISO,1,20260607,1406
CAISO,1,20260608,1384
CAISO,1,20260609,1360
CAISO,1,20260610,960
CAISO,1,20260611,909
CAISO,1,20260612,1087
CAISO,1,20260613,1000
CAISO,1,20260614,890
CAISO,1,20260615,845
CAISO,1,20260616,852
CAISO,1,20260617,693
CAISO,1,20260618,239
CAISO,1,20260619,450
CAISO,1,20260620,273
CAISO,1,20260621,236
CAISO,1,20260622,228
CAISO,1,20260623,218
CAISO,1,20260624,212
CAISO,1,20260701,160
CAISO,1,20260702,197
CAISO,1,20260703,196
CAISO,1,20260704,196
CAISO,1,20260705,218
CAISO,1,20260706,879
CAISO,1,20260707,1408
CAISO,1,20260708,1388
CAISO,1,20260709,1360
CAISO,1,20260710,1018
CAISO,1,20260711,997
CAISO,1,20260712,1087
CAISO,1,20260713,1004
CAISO,1,20260714,979
CAISO,1,20260715,842
CAISO,1,20260716,843
CAISO,1,20260717,682
CAISO,1,20260718,204
CAISO,1,20260719,411
CAISO,1,20260720,211
CAISO,1,20260721,218
CAISO,1,20260722,174
CAISO,1,20260723,207
CAISO,1,20260724,202
CAISO,1,20260801,237
CAISO,1,20260802,218
CAISO,1,20260803,217
CAISO,1,20260804,197
CAISO,1,20260805,219
CAISO,1,20260806,878
CAISO,1,20260807,1406
CAISO,1,20260808,1379
CAISO,1,20260809,1359
CAISO,1,20260810,1016
CAISO,1,20260811,1005
CAISO,1,20260812,1035
CAISO,1,20260813,994
CAISO,1,20260814,987
CAISO,1,20260815,828
CAISO,1,20260816,843
CAISO,1,20260817,692
CAISO,1,20260818,227
CAISO,1,20260819,441
CAISO,1,20260820,233
CAISO,1,20260821,202
CAISO,1,20260822,233
CAISO,1,20260823,226
CAISO,1,20260824,230
CAISO,1,20260901,246
CAISO,1,20260902,244
CAISO,1,20260903,244
CAISO,1,20260904,243
CAISO,1,20260905,262
CAISO,1,20260906,892
CAISO,1,20260907,1265
CAISO,1,20260908,1148
CAISO,1,20260909,1050
CAISO,1,20260910,957
CAISO,1,20260911,903
CAISO,1,20260912,1080
CAISO,1,20260913,992
CAISO,1,20260914,880
CAISO,1,20260915,1139
CAISO,1,20260916,1038
CAISO,1,20260917,534
CAISO,1,20260918,218
CAISO,1,20260919,445
CAISO,1,20260920,282
CAISO,1,20260921,261
CAISO,1,20260922,257
CAISO,1,20260923,252
CAISO,1,20260924,247
CAISO,1,20261001,211
CAISO,1,20261002,209
CAISO,1,20261003,204
CAISO,1,20261004,205
CAISO,1,20261005,227
CAISO,1,20261006,1174
CAISO,1,20261007,1257
CAISO,1,20261008,1143
CAISO,1,20261009,1044
CAISO,1,20261010,948
CAISO,1,20261011,897
CAISO,1,20261012,1075
CAISO,1,20261013,988
CAISO,1,20261014,876
CAISO,1,20261015,1142
CAISO,1,20261016,1042
CAISO,1,20261017,545
CAISO,1,20261018,240
CAISO,1,20261019,341
CAISO,1,20261020,297
CAISO,1,20261021,254
CAISO,1,20261022,234
CAISO,1,20261023,225
CAISO,1,20261024,218
CAISO,1,20261101,216
CAISO,1,20261102,208
CAISO,1,20261103,207
CAISO,1,20261104,206
CAISO,1,20261105,276
CAISO,1,20261106,1192
CAISO,1,20261107,833
CAISO,1,20261108,961
CAISO,1,20261109,797
CAISO,1,20261110,732
CAISO,1,20261111,623
CAISO,1,20261112,492
CAISO,1,20261113,507
CAISO,1,20261114,518
CAISO,1,20261115,500
CAISO,1,20261116,372
CAISO,1,20261117,307
CAISO,1,20261118,252
CAISO,1,20261119,243
CAISO,1,20261120,336
CAISO,1,20261121,245
CAISO,1,20261122,262
CAISO,1,20261123,256
CAISO,1,20261124,251
CAISO,1,20261201,233
CAISO,1,20261202,228
CAISO,1,20261203,241
CAISO,1,20261204,240
CAISO,1,20261205,302
CAISO,1,20261206,1203
CAISO,1,20261207,471
CAISO,1,20261208,593
CAISO,1,20261209,558
CAISO,1,20261210,580
CAISO,1,20261211,664
CAISO,1,20261212,538
CAISO,1,20261213,529
CAISO,1,20261214,526
CAISO,1,20261215,503
CAISO,1,20261216,374
CAISO,1,20261217,256
CAISO,1,20261218,195
CAISO,1,20261219,213
CAISO,1,20261220,320
CAISO,1,20261221,200
CAISO,1,20261222,190
CAISO,1,20261223,182
CAISO,1,20261224,212
CAISO,1,20261301,232
CAISO,1,20261302,245
CAISO,1,20261303,251
CAISO,1,20261304,251
CAISO,1,20261305,287
CAISO,1,20261306,731
CAISO,1,20261307,842
CAISO,1,20261308,592
CAISO,1,20261309,552
CAISO,1,20261310,573
CAISO,1,20261311,649
CAISO,1,20261312,525
CAISO,1,20261313,528
CAISO,1,20261314,538
CAISO,1,20261315,518
CAISO,1,20261316,396
CAISO,1,20261317,333
CAISO,1,20261318,286
CAISO,1,20261319,291
CAISO,1,20261320,367
CAISO,1,20261321,286
CAISO,1,20261322,276
CAISO,1,20261323,267
CAISO,1,20261324,261
CAISO,1,20261401,246
CAISO,1,20261402,243
CAISO,1,20261403,250
CAISO,1,20261404,250
CAISO,1,20261405,297
CAISO,1,20261406,731
CAISO,1,20261407,842
CAISO,1,20261408,591
CAISO,1,20261409,556
CAISO,1,20261410,575
CAISO,1,20261411,652
CAISO,1,20261412,528
CAISO,1,20261413,528
CAISO,1,20261414,536
CAISO,1,20261415,514
CAISO,1,20261416,396
CAISO,1,20261417,324
CAISO,1,20261418,270
CAISO,1,20261419,260
CAISO,1,20261420,363
CAISO,1,20261421,260
CAISO,1,20261422,251
CAISO,1,20261423,256
CAISO,1,20261424,250
CAISO,1,20261501,229
CAISO,1,20261502,223
CAISO,1,20261503,206
CAISO,1,20261504,204
CAISO,1,20261505,204
CAISO,1,20261506,659
CAISO,1,20261507,2541
CAISO,1,20261508,1264
CAISO,1,20261509,773
CAISO,1,20261510,783
CAISO,1,20261511,667
CAISO,1,20261512,558
CAISO,1,20261513,558
CAISO,1,20261514,338
CAISO,1,20261515,534
CAISO,1,20261516,431
CAISO,1,20261517,268
CAISO,1,20261518,366
CAISO,1,20261519,329
CAISO,1,20261520,274
CAISO,1,20261521,270
CAISO,1,20261522,257
CAISO,1,20261523,245
CAISO,1,20261524,235
CAISO,1,20261601,133
CAISO,1,20261602,128
CAISO,1,20261603,126
CAISO,1,20261604,127
CAISO,1,20261605,134
CAISO,1,20261606,379
CAISO,1,20261607,1038
CAISO,1,20261608,1264
CAISO,1,20261609,771
CAISO,1,20261610,779
CAISO,1,20261611,659
CAISO,1,20261612,545
CAISO,1,20261613,543
CAISO,1,20261614,310
CAISO,1,20261615,515
CAISO,1,20261616,437
CAISO,1,20261617,180
CAISO,1,20261618,305
CAISO,1,20261619,258
CAISO,1,20261620,182
CAISO,1,20261621,179
CAISO,1,20261622,163
CAISO,1,20261623,150
CAISO,1,20261624,141
CAISO,1,20261701,186
CAISO,1,20261702,183
CAISO,1,20261703,180
CAISO,1,20261704,179
CAISO,1,20261705,181
CAISO,1,20261706,397
CAISO,1,20261707,1046
CAISO,1,20261708,1200
CAISO,1,20261709,1170
CAISO,1,20261710,934
CAISO,1,20261711,857
CAISO,1,20261712,705
CAISO,1,20261713,708
CAISO,1,20261714,588
CAISO,1,20261715,656
CAISO,1,20261716,284
CAISO,1,20261717,261
CAISO,1,20261718,363
CAISO,1,20261719,328
CAISO,1,20261720,241
CAISO,1,20261721,235
CAISO,1,20261722,229
CAISO,1,20261723,221
CAISO,1,20261724,204
CAISO,1,20261801,223
CAISO,1,20261802,221
CAISO,1,20261803,219
CAISO,1,20261804,218
CAISO,1,20261805,220
CAISO,1,20261806,224
CAISO,1,20261807,427
CAISO,1,20261808,1089
CAISO,1,20261809,1129
CAISO,1,20261810,973
CAISO,1,20261811,876
CAISO,1,20261812,883
CAISO,1,20261813,878
CAISO,1,20261814,764
CAISO,1,20261815,626
CAISO,1,20261816,529
CAISO,1,20261817,230
CAISO,1,20261818,408
CAISO,1,20261819,242
CAISO,1,20261820,241
CAISO,1,20261821,239
CAISO,1,20261822,248
CAISO,1,20261823,240
CAISO,1,20261824,233
CAISO,1,20261901,195
CAISO,1,20261902,192
CAISO,1,20261903,191
CAISO,1,20261904,192
CAISO,1,20261905,219
CAISO,1,20261906,882
CAISO,1,20261907,1404
CAISO,1,20261908,1381
CAISO,1,20261909,1356
CAISO,1,20261910,956
CAISO,1,20261911,904
CAISO,1,20261912,1083
CAISO,1,20261913,998
CAISO,1,20261914,889
CAISO,1,20261915,1151
CAISO,1,20261916,1043
CAISO,1,20261917,694
CAISO,1,20261918,233
CAISO,1,20261919,444
CAISO,1,20261920,287
CAISO,1,20261921,265
CAISO,1,20261922,260
CAISO,1,20261923,254
CAISO,1,20261924,242
CAISO,1,20262001,205
CAISO,1,20262002,203
CAISO,1,20262003,202
CAISO,1,20262004,202
CAISO,1,20262005,228
CAISO,1,20262006,889
CAISO,1,20262007,1411
CAISO,1,20262008,1155
CAISO,1,20262009,1057
CAISO,1,20262010,967
CAISO,1,20262011,916
CAISO,1,20262012,1091
CAISO,1,20262013,1004
CAISO,1,20262014,900
CAISO,1,20262015,1152
CAISO,1,20262016,1048
CAISO,1,20262017,545
CAISO,1,20262018,221
CAISO,1,20262019,419
CAISO,1,20262020,225
CAISO,1,20262021,194
CAISO,1,20262022,185
CAISO,1,20262023,175
CAISO,1,20262024,169
CAISO,1,20262101,213
CAISO,1,20262102,210
CAISO,1,20262103,208
CAISO,1,20262104,227
CAISO,1,20262105,265
CAISO,1,20262106,897
CAISO,1,20262107,1263
CAISO,1,20262108,1149
CAISO,1,20262109,1053
CAISO,1,20262110,962
CAISO,1,20262111,913
CAISO,1,20262112,1091
CAISO,1,20262113,1007
CAISO,1,20262114,902
CAISO,1,20262115,1156
CAISO,1,20262116,1063
CAISO,1,20262117,572
CAISO,1,20262118,276
CAISO,1,20262119,463
CAISO,1,20262120,293
CAISO,1,20262121,266
CAISO,1,20262122,238
CAISO,1,20262123,243
CAISO,1,20262124,236
CAISO,1,20262201,162
CAISO,1,20262202,159
CAISO,1,20262203,158
CAISO,1,20262204,200
CAISO,1,20262205,272
CAISO,1,20262206,1199
CAISO,1,20262207,478
CAISO,1,20262208,595
CAISO,1,20262209,559
CAISO,1,20262210,580
CAISO,1,20262211,656
CAISO,1,20262212,533
CAISO,1,20262213,534
CAISO,1,20262214,541
CAISO,1,20262215,500
CAISO,1,20262216,370
CAISO,1,20262217,250
CAISO,1,20262218,186
CAISO,1,20262219,194
CAISO,1,20262220,318
CAISO,1,20262221,194
CAISO,1,20262222,185
CAISO,1,20262223,176
CAISO,1,20262224,170
CAISO,1,20262301,255
CAISO,1,20262302,252
CAISO,1,20262303,216
CAISO,1,20262304,214
CAISO,1,20262305,279
CAISO,1,20262306,726
CAISO,1,20262307,834
CAISO,1,20262308,962
CAISO,1,20262309,522
CAISO,1,20262310,546
CAISO,1,20262311,627
CAISO,1,20262312,499
CAISO,1,20262313,498
CAISO,1,20262314,525
CAISO,1,20262315,503
CAISO,1,20262316,380
CAISO,1,20262317,297
CAISO,1,20262318,248
CAISO,1,20262319,255
CAISO,1,20262320,358
CAISO,1,20262321,251
CAISO,1,20262322,242
CAISO,1,20262323,229
CAISO,1,20262324,222
CAISO,1,20262401,128
CAISO,1,20262402,125
CAISO,1,20262403,123
CAISO,1,20262404,124
CAISO,1,20262405,130
CAISO,1,20262406,377
CAISO,1,20262407,1038
CAISO,1,20262408,1191
CAISO,1,20262409,769
CAISO,1,20262410,776
CAISO,1,20262411,655
CAISO,1,20262412,540
CAISO,1,20262413,538
CAISO,1,20262414,303
CAISO,1,20262415,633
CAISO,1,20262416,232
CAISO,1,20262417,170
CAISO,1,20262418,306
CAISO,1,20262419,254
CAISO,1,20262420,171
CAISO,1,20262421,166
CAISO,1,20262422,155
CAISO,1,20262423,143
CAISO,1,20262424,133
CAISO,1,20262501,248
CAISO,1,20262502,223
CAISO,1,20262503,206
CAISO,1,20262504,204
CAISO,1,20262505,191
CAISO,1,20262506,397
CAISO,1,20262507,1045
CAISO,1,20262508,1195
CAISO,1,20262509,1077
CAISO,1,20262510,774
CAISO,1,20262511,652
CAISO,1,20262512,536
CAISO,1,20262513,532
CAISO,1,20262514,291
CAISO,1,20262515,626
CAISO,1,20262516,216
CAISO,1,20262517,152
CAISO,1,20262518,299
CAISO,1,20262519,247
CAISO,1,20262520,164
CAISO,1,20262521,160
CAISO,1,20262522,158
CAISO,1,20262523,148
CAISO,1,20262524,140
CAISO,1,20262601,192
CAISO,1,20262602,187
CAISO,1,20262603,184
CAISO,1,20262604,182
CAISO,1,20262605,182
CAISO,1,20262606,183
CAISO,1,20262607,402
CAISO,1,20262608,1078
CAISO,1,20262609,1111
CAISO,1,20262610,949
CAISO,1,20262611,864
CAISO,1,20262612,821
CAISO,1,20262613,993
CAISO,1,20262614,776
CAISO,1,20262615,596
CAISO,1,20262616,494
CAISO,1,20262617,145
CAISO,1,20262618,369
CAISO,1,20262619,163
CAISO,1,20262620,162
CAISO,1,20262621,161
CAISO,1,20262622,163
CAISO,1,20262623,155
CAISO,1,20262624,146
CAISO,1,20262701,205
CAISO,1,20262702,197
CAISO,1,20262703,184
CAISO,1,20262704,183
CAISO,1,20262705,184
CAISO,1,20262706,189
CAISO,1,20262707,398
CAISO,1,20262708,1077
CAISO,1,20262709,1114
CAISO,1,20262710,951
CAISO,1,20262711,851
CAISO,1,20262712,861
CAISO,1,20262713,861
CAISO,1,20262714,750
CAISO,1,20262715,616
CAISO,1,20262716,517
CAISO,1,20262717,205
CAISO,1,20262718,396
CAISO,1,20262719,217
CAISO,1,20262720,215
CAISO,1,20262721,213
CAISO,1,20262722,212
CAISO,1,20262723,202
CAISO,1,20262724,195
CAISO,1,20262801,132
CAISO,1,20262802,126
CAISO,1,20262803,122
CAISO,1,20262804,160
CAISO,1,20262805,179
CAISO,1,20262806,184
CAISO,1,20262807,406
CAISO,1,20262808,1081
CAISO,1,20262809,1117
CAISO,1,20262810,951
CAISO,1,20262811,851
CAISO,1,20262812,856
CAISO,1,20262813,851
CAISO,1,20262814,739
CAISO,1,20262815,603
CAISO,1,20262816,501
CAISO,1,20262817,161
CAISO,1,20262818,372
CAISO,1,20262819,170
CAISO,1,20262820,167
CAISO,1,20262821,162
CAISO,1,20262822,161
CAISO,1,20262823,149
CAISO,1,20262824,139
CAISO,1,20262901,246
CAISO,1,20262902,244
CAISO,1,20262903,243
CAISO,1,20262904,220
CAISO,1,20262905,245
CAISO,1,20262906,895
CAISO,1,20262907,1413
CAISO,1,20262908,1387
CAISO,1,20262909,1360
CAISO,1,20262910,962
CAISO,1,20262911,911
CAISO,1,20262912,1087
CAISO,1,20262913,999
CAISO,1,20262914,888
CAISO,1,20262915,1143
CAISO,1,20262916,1041
CAISO,1,20262917,538
CAISO,1,20262918,224
CAISO,1,20262919,439
CAISO,1,20262920,253
CAISO,1,20262921,224
CAISO,1,20262922,218
CAISO,1,20262923,210
CAISO,1,20262924,205
CAISO,1,20263001,208
CAISO,1,20263002,201
CAISO,1,20263003,200
CAISO,1,20263004,187
CAISO,1,20263005,212
CAISO,1,20263006,877
CAISO,1,20263007,1397
CAISO,1,20263008,1131
CAISO,1,20263009,1035
CAISO,1,20263010,942
CAISO,1,20263011,890
CAISO,1,20263012,1069
CAISO,1,20263013,980
CAISO,1,20263014,867
CAISO,1,20263015,1127
CAISO,1,20263016,1023
CAISO,1,20263017,505
CAISO,1,20263018,133
CAISO,1,20263019,399
CAISO,1,20263020,187
CAISO,1,20263021,151
CAISO,1,20263022,146
CAISO,1,20263023,138
CAISO,1,20263024,131
CAISO,1,20263101,203
CAISO,1,20263102,191
CAISO,1,20263103,179
CAISO,1,20263104,161
CAISO,1,20263105,162
CAISO,1,20263106,868
CAISO,1,20263107,1395
CAISO,1,20263108,1133
CAISO,1,20263109,1037
CAISO,1,20263110,945
CAISO,1,20263111,893
CAISO,1,20263112,1072
CAISO,1,20263113,984
CAISO,1,20263114,871
CAISO,1,20263115,1134
CAISO,1,20263116,1035
CAISO,1,20263117,531
CAISO,1,20263118,219
CAISO,1,20263119,438
CAISO,1,20263120,267
CAISO,1,20263121,231
CAISO,1,20263122,221
CAISO,1,20263123,215
CAISO,1,20263124,196
CAISO,1,20263201,247
CAISO,1,20263202,246
CAISO,1,20263203,221
CAISO,1,20263204,221
CAISO,1,20263205,234
CAISO,1,20263206,885
CAISO,1,20263207,1406
CAISO,1,20263208,1383
CAISO,1,20263209,1359
CAISO,1,20263210,961
CAISO,1,20263211,910
CAISO,1,20263212,1087
CAISO,1,20263213,1003
CAISO,1,20263214,898
CAISO,1,20263215,853
CAISO,1,20263216,1010
CAISO,1,20263217,703
CAISO,1,20263218,255
CAISO,1,20263219,456
CAISO,1,20263220,265
CAISO,1,20263221,241
CAISO,1,20263222,218
CAISO,1,20263223,211
CAISO,1,20263224,166
CAISO,1,20263301,161
CAISO,1,20263302,199
CAISO,1,20263303,198
CAISO,1,20263304,218
CAISO,1,20263305,254
CAISO,1,20263306,889
CAISO,1,20263307,1410
CAISO,1,20263308,1149
CAISO,1,20263309,1055
CAISO,1,20263310,961
CAISO,1,20263311,910
CAISO,1,20263312,1089
CAISO,1,20263313,1001
CAISO,1,20263314,891
CAISO,1,20263315,1137
CAISO,1,20263316,1028
CAISO,1,20263317,515
CAISO,1,20263318,166
CAISO,1,20263319,411
CAISO,1,20263320,211
CAISO,1,20263321,181
CAISO,1,20263322,175
CAISO,1,20263323,169
CAISO,1,20263324,163
CAISO,1,20263401,161
CAISO,1,20263402,199
CAISO,1,20263403,198
CAISO,1,20263404,218
CAISO,1,20263405,254
CAISO,1,20263406,889
CAISO,1,20263407,1410
CAISO,1,20263408,1149
CAISO,1,20263409,1055
CAISO,1,20263410,961
CAISO,1,20263411,910
CAISO,1,20263412,1089
CAISO,1,20263413,1001
CAISO,1,20263414,891
CAISO,1,20263415,1137
CAISO,1,20263416,1028
CAISO,1,20263417,515
CAISO,1,20263418,166
CAISO,1,20263419,411
CAISO,1,20263420,211
CAISO,1,20263421,181
CAISO,1,20263422,175
CAISO,1,20263423,169
CAISO,1,20263424,163
CAISO,1,20263501,193
CAISO,1,20263502,189
CAISO,1,20263503,187
CAISO,1,20263504,170
CAISO,1,20263505,229
CAISO,1,20263506,810
CAISO,1,20263507,438
CAISO,1,20263508,566
CAISO,1,20263509,529
CAISO,1,20263510,552
CAISO,1,20263511,631
CAISO,1,20263512,504
CAISO,1,20263513,502
CAISO,1,20263514,520
CAISO,1,20263515,507
CAISO,1,20263516,386
CAISO,1,20263517,298
CAISO,1,20263518,251
CAISO,1,20263519,266
CAISO,1,20263520,358
CAISO,1,20263521,252
CAISO,1,20263522,242
CAISO,1,20263523,228
CAISO,1,20263524,220
CAISO,1,20263601,216
CAISO,1,20263602,199
CAISO,1,20263603,198
CAISO,1,20263604,198
CAISO,1,20263605,273
CAISO,1,20263606,722
CAISO,1,20263607,830
CAISO,1,20263608,957
CAISO,1,20263609,530
CAISO,1,20263610,553
CAISO,1,20263611,633
CAISO,1,20263612,506
CAISO,1,20263613,504
CAISO,1,20263614,513
CAISO,1,20263615,490
CAISO,1,20263616,356
CAISO,1,20263617,288
CAISO,1,20263618,240
CAISO,1,20263619,254
CAISO,1,20263620,358
CAISO,1,20263621,250
CAISO,1,20263622,236
CAISO,1,20263623,218
CAISO,1,20263624,211
CAISO,1,20263701,127
CAISO,1,20263702,123
CAISO,1,20263703,122
CAISO,1,20263704,162
CAISO,1,20263705,192
CAISO,1,20263706,409
CAISO,1,20263707,1050
CAISO,1,20263708,1272
CAISO,1,20263709,781
CAISO,1,20263710,787
CAISO,1,20263711,667
CAISO,1,20263712,554
CAISO,1,20263713,550
CAISO,1,20263714,293
CAISO,1,20263715,504
CAISO,1,20263716,424
CAISO,1,20263717,153
CAISO,1,20263718,295
CAISO,1,20263719,279
CAISO,1,20263720,216
CAISO,1,20263721,217
CAISO,1,20263722,209
CAISO,1,20263723,215
CAISO,1,20263724,209
CAISO,1,20300101,213
CAISO,1,20300102,196
CAISO,1,20300103,192
CAISO,1,20300104,189
CAISO,1,20300105,122
CAISO,1,20300106,122
CAISO,1,20300107,476
CAISO,1,20300108,1387
CAISO,1,20300109,1440
CAISO,1,20300110,1235
CAISO,1,20300111,1203
CAISO,1,20300112,917
CAISO,1,20300113,1295
CAISO,1,20300114,1216
CAISO,1,20300115,1531
CAISO,1,20300116,646
CAISO,1,20300117,201
CAISO,1,20300118,481
CAISO,1,20300119,224
CAISO,1,20300120,223
CAISO,1,20300121,222
CAISO,1,20300122,224
CAISO,1,20300123,218
CAISO,1,20300124,211
CAISO,1,20300201,207
